StartDate,EndDate,Duration (in seconds),Finished,1_Choice,2_Choice,3_Choice,4_Choice,5_Choice,1_Choice,2_Choice,3_Choice,4_Choice,5_Choice,MaxVal_Blue,MaxVal_Red,prices,prices_red,prices_blue,EndLoop,BonusAmount,workerId,dispersion,manipulated
16/07/2019 21:48,16/07/2019 21:49,63,1,1,,,,,,,,,,,35,,,,1,30¢,A1ACIEFY7308VO,same,blue
16/07/2019 22:09,16/07/2019 22:12,211,1,,,,,,2,2,2,2,,40,,"34,36,32,28,32,28,30,34,36,30,32,34,28,40,36,28,38,30,26,38,32,30,30,34,28,36,32,34,30,32,26,24,36,32,32,26,38,34,32,40,34,32,24,26,28,38,34,30,36,30",30;38;28;32;34;32;34;26;32;36;24;30;34;36;32;38;26;30;36;40;34;32;30;28;28,36;30;34;26;24;40;38;32;26;32;32;28;34;30;30;38;28;28;36;34;30;32;32;36;34,0,32¢,A7AM0BDTS6MUM,same,red
16/07/2019 22:09,16/07/2019 22:12,185,1,,,,,,2,1,,,,42,,"36,24,32,26,36,32,28,32,16,48,30,30,36,28,30,14,32,36,32,46,24,32,30,40,32,30,38,36,50,28,20,32,26,38,28,26,40,22,34,34,34,38,42,28,44,34,18,34,30,34",34;18;34;44;28;42;38;22;20;50;40;30;24;46;32;32;14;36;30;48;16;32;28;26;36,34;30;34;34;34;40;26;28;38;26;32;28;36;38;30;32;32;36;30;28;30;32;36;32;24,1,38¢,A2F8QFEJPG2JQN,higher,red
16/07/2019 22:07,16/07/2019 22:13,309,1,2,2,2,2,,,,,,,,38,"30,32,30,32,32,36,24,36,34,38,38,30,32,38,28,36,26,38,32,36,30,34,30,34,34,34,26,26,40,28,32,30,32,34,24,32,34,36,34,36,28,30,32,32,28,28,28,40,26,30",30;28;28;32;36;34;34;30;32;40;26;34;30;32;26;36;28;38;32;38;34;24;36;32;30,26;40;28;32;30;28;34;36;32;24;32;28;26;34;34;30;34;36;38;30;38;36;32;32;30,0,32¢,A2JTSH1VPJQ8FR,same,blue
16/07/2019 22:09,16/07/2019 22:14,255,1,2,1,,,,,,,,,,40,"32,30,32,26,30,28,32,34,34,36,28,28,40,28,38,32,36,32,30,30,28,36,26,38,38,36,40,36,32,26,34,32,32,34,34,36,32,30,24,34,30,30,30,26,34,32,28,34,24,38",24;34;28;32;30;34;36;34;32;26;36;40;38;38;26;30;30;32;36;32;28;34;32;28;30,38;34;26;30;30;24;30;32;34;32;34;32;36;36;28;38;40;28;28;36;34;26;32;30;32,1,38¢,A3ACOOXY35NDFS,same,blue
16/07/2019 22:11,16/07/2019 22:14,198,1,1,,,,,,,,,,,43,"30,32,26,32,32,36,28,36,30,40,26,38,28,32,34,24,32,38,34,32,34,28,40,28,32,30,34,30,34,38,32,38,36,34,26,32,30,36,26,32,34,30,30,34,30,28,36,24,36,28",36;28;30;30;30;34;32;26;30;36;38;34;32;28;34;34;24;38;26;40;28;36;32;32;32,28;36;24;34;36;32;26;34;32;38;34;30;30;28;40;32;38;32;34;32;28;30;36;26;30,1,30¢,A1LK4T9P64HPV6,same,blue
16/07/2019 22:11,16/07/2019 22:14,200,1,,,,,,1,,,,,56,,"38,34,38,20,46,28,32,34,34,16,40,34,26,36,32,30,36,30,38,28,36,32,50,30,32,48,32,24,32,40,28,14,36,26,22,32,30,28,30,32,30,34,18,28,24,26,36,34,42,44",44;42;34;26;18;30;28;32;22;14;28;40;24;32;48;32;50;36;38;30;36;16;46;20;34,36;24;28;34;30;32;30;26;36;32;30;32;28;30;36;32;26;34;40;34;34;32;28;38;38,1,30¢,A11SDQ8ZAJ8D24,higher,red
16/07/2019 22:11,16/07/2019 22:14,207,1,,,,,,1,,,,,34,,"38,28,34,40,32,34,24,34,28,34,28,36,32,32,34,36,30,38,30,32,32,30,32,28,34,40,36,32,36,32,32,36,30,26,36,38,38,32,26,28,34,34,30,24,26,30,28,30,30,26",30;28;24;30;34;28;26;32;38;36;26;30;32;32;36;34;32;30;38;32;36;28;34;40;34,26;30;30;26;34;38;36;32;36;40;28;32;30;32;30;36;34;32;28;34;24;34;32;28;38,1,30¢,A183BXKTSGWVJE,same,red
16/07/2019 22:10,16/07/2019 22:14,254,1,2,2,2,2,,,,,,,,0.4,"50,34,14,46,28,26,22,34,24,32,30,38,32,30,28,44,30,18,36,34,32,36,26,30,48,16,30,28,34,42,20,30,28,32,38,34,36,36,32,40,32,34,38,26,28,40,32,24,32,36",36;28;26;38;34;32;40;32;36;34;28;30;28;30;26;36;32;30;32;38;30;32;24;34;34,32;24;32;40;36;38;32;20;42;34;16;48;30;34;36;18;44;28;30;22;26;28;46;14;50,0,32¢,A2M1EWMNPN7K63,higher,blue
16/07/2019 22:12,16/07/2019 22:15,154,1,2,1,,,,,,,,,,40,"40,28,36,26,36,30,38,30,34,32,24,34,26,34,28,36,32,32,36,32,28,30,30,26,32,34,36,34,30,38,32,28,38,36,28,34,28,30,32,26,34,30,40,32,30,32,32,24,34,38",38;34;32;32;40;34;28;36;28;34;36;32;26;30;30;32;32;24;34;30;38;30;26;36;28,24;30;32;30;26;32;30;28;34;38;32;38;30;34;28;36;32;36;28;34;26;34;32;36;40,1,38¢,ALIGIF7U7EENT,same,blue
16/07/2019 22:11,16/07/2019 22:15,231,1,,,,,,2,2,2,2,,38,,"38,48,42,18,32,34,24,32,30,34,32,36,32,26,36,26,24,28,34,30,28,32,34,38,30,50,34,32,34,40,46,28,38,26,36,36,20,36,30,32,44,14,40,28,28,32,16,30,22,30",22;30;16;40;14;44;32;36;20;36;28;46;50;38;34;30;28;24;26;32;34;32;18;42;48,30;32;28;28;30;36;26;38;40;34;32;34;30;32;28;34;26;36;36;32;30;24;34;32;38,0,32¢,A3G0ORYQ2AU6B8,higher,red
16/07/2019 22:12,16/07/2019 22:15,194,1,,,,,,2,2,2,2,,0.38,,"32,36,26,38,38,36,40,32,34,32,30,30,32,28,34,36,24,38,30,28,34,34,32,40,36,34,32,34,32,26,34,34,36,30,28,28,28,28,38,30,32,30,26,26,24,30,32,36,32,30",30;32;36;32;24;26;32;38;28;28;34;32;34;36;40;32;34;28;30;36;30;30;34;38;26,30;26;30;30;28;28;30;36;34;26;32;34;34;38;24;34;28;32;32;32;40;36;38;36;32,0,32¢,A317GC1UBNPWH1,same,red
16/07/2019 22:13,16/07/2019 22:16,175,1,1,,,,,,,,,,,42,"30,26,40,34,26,34,30,28,34,34,24,30,42,16,32,36,32,30,48,38,46,38,20,36,28,30,32,24,34,22,14,50,36,32,32,40,44,32,36,38,26,18,28,32,30,32,34,36,28,28",28;34;32;28;26;38;40;32;32;36;34;32;30;36;38;30;32;36;24;34;34;28;30;26;30,28;36;30;32;18;36;32;44;50;14;22;24;28;20;38;46;48;32;16;42;30;34;34;40;26,1,30¢,A3JJ4USGDJ2TAX,higher,blue
16/07/2019 22:13,16/07/2019 22:16,145,1,1,,,,,,,,,,,58,"32,24,28,38,16,34,36,30,30,48,30,36,32,36,26,32,34,14,24,34,28,34,34,36,30,50,18,28,34,30,32,42,32,38,22,28,40,32,32,44,36,26,32,26,40,38,46,20,30,28",28;30;38;32;26;36;40;28;38;32;32;30;34;30;34;34;24;34;32;26;36;32;36;30;28,20;46;40;26;44;32;32;22;42;28;18;50;36;34;28;14;48;30;30;36;34;16;38;24;32,1,30¢,A1VHHLLMR6HKFH,higher,blue
16/07/2019 22:14,16/07/2019 22:16,163,1,2,1,,,,,,,,,,50,"30,24,28,32,36,32,24,30,28,28,36,34,32,40,30,28,30,34,32,28,36,30,30,28,32,38,26,32,34,36,40,30,32,30,34,36,34,34,32,26,32,38,36,26,34,38,38,34,32,26",26;34;26;36;38;32;32;34;30;36;34;38;28;30;28;32;34;30;40;32;36;32;28;24;30,32;38;38;34;26;34;36;34;32;30;40;32;26;32;30;36;28;30;34;28;28;30;24;36;32,1,38¢,A1SM999MZ9JVHV,same,blue
16/07/2019 21:47,16/07/2019 22:17,1797,1,,,,,,1,,,,,36,,"48,30,42,44,24,38,32,34,30,28,26,40,28,32,30,28,26,34,28,36,32,36,50,26,32,32,24,38,32,20,34,36,34,40,36,46,30,14,22,34,34,28,30,32,18,16,30,38,32,36",16;18;32;28;22;14;46;40;34;20;38;32;26;50;36;36;28;30;34;32;24;44;42;30;48,36;32;38;30;30;34;34;30;36;36;34;32;24;32;32;28;34;26;32;28;40;26;28;30;38,1,30¢,A3LOWKHQVTZXEK,higher,red
16/07/2019 22:15,16/07/2019 22:18,176,1,,,,,,2,1,,,,46,,"34,40,30,48,32,38,50,28,36,34,32,24,26,30,32,22,32,28,34,18,36,28,16,34,34,30,30,26,44,32,20,40,32,32,14,36,32,30,30,42,28,38,24,36,36,38,34,26,28,46",46;34;36;24;38;28;42;30;32;14;40;20;44;30;16;18;34;28;32;22;26;32;36;50;48,28;26;38;36;30;36;32;32;32;26;30;34;34;28;36;32;30;24;34;28;38;32;30;40;34,1,38¢,A16CSTMEU48B8,higher,red
16/07/2019 22:13,16/07/2019 22:18,292,1,,,,,,2,1,,,,40,,"30,38,28,36,20,44,32,38,14,22,46,34,40,26,24,38,32,28,30,30,28,28,32,34,26,32,30,34,42,32,16,24,30,28,36,30,34,32,18,34,36,26,32,36,36,40,34,48,50,32",50;48;40;32;36;34;18;30;30;24;16;42;32;28;28;32;26;34;46;22;14;38;44;20;36,32;34;36;36;26;32;34;36;28;32;34;30;26;34;32;30;30;28;38;24;40;32;28;38;30,1,38¢,A28GXI90JIF3I7,higher,red
16/07/2019 22:13,16/07/2019 22:18,305,1,,,,,,2,1,,,,38,,"40,30,30,24,38,30,26,40,28,36,30,34,26,32,30,34,38,30,32,38,32,28,32,28,28,36,36,24,32,28,34,26,34,36,26,32,34,34,30,36,32,30,34,28,32,32,32,34,36,38",38;34;32;32;28;32;36;34;32;26;34;24;36;36;28;28;38;32;30;26;34;30;40;30;30,36;32;34;30;30;34;36;26;34;28;32;32;28;32;38;34;30;32;36;28;26;38;24;30;40,1,38¢,A2A8YVGW9PSY25,same,red
16/07/2019 22:15,16/07/2019 22:18,198,1,,,,,,1,,,,,40,,"32,30,28,34,32,40,30,34,30,36,36,28,36,26,26,38,36,28,34,32,38,26,30,34,30,32,24,30,32,28,28,28,38,32,38,30,26,32,34,34,32,32,34,30,24,36,36,32,34,40",36;30;32;32;32;30;32;28;24;30;34;30;38;34;28;38;26;26;36;28;36;34;40;34;32,40;34;32;36;24;34;34;34;26;38;38;28;28;32;30;32;26;32;36;36;30;30;32;28;30,1,30¢,A2P378KJPT9LH6,same,red
16/07/2019 22:15,16/07/2019 22:18,186,1,1,,,,,,,,,,,40,"32,40,36,28,26,26,34,34,32,34,26,30,30,28,34,30,30,28,34,38,38,26,34,36,30,38,30,36,34,32,32,32,36,34,28,32,28,30,24,40,38,24,32,28,32,32,32,30,36,36",36;30;32;28;32;24;38;28;32;32;36;38;30;36;34;28;30;30;34;26;34;34;26;40;32,36;32;32;40;24;30;28;34;36;32;32;34;30;34;26;38;38;28;30;30;34;32;26;28;36,1,30¢,A1ODM2VVCGZ8UH,same,blue
16/07/2019 22:16,16/07/2019 22:19,168,1,2,2,2,2,,,,,,,,50,"36,20,42,30,36,48,34,34,34,40,28,32,30,50,32,28,26,32,36,32,28,34,14,44,24,32,46,28,32,36,34,16,38,26,30,36,26,18,38,30,24,30,38,30,22,40,28,34,32,32",32;32;34;30;38;30;30;26;38;36;32;28;24;34;28;32;36;32;26;30;28;40;34;34;36,28;40;22;24;38;18;26;36;30;16;34;46;32;44;14;28;32;50;32;34;48;30;42;20;36,0,32¢,AUMCN6PZOOVT,higher,blue
16/07/2019 22:18,16/07/2019 22:21,182,1,1,,,,,,,,,,,40,"40,46,30,34,30,34,28,34,36,48,42,30,30,24,36,32,14,44,40,32,32,20,36,28,28,16,36,32,32,26,32,28,18,30,36,34,38,38,38,32,28,22,24,34,30,32,26,34,26,50",26;34;26;32;30;34;28;32;38;38;34;36;30;28;32;32;36;40;32;24;30;36;28;34;30,50;24;22;38;18;32;26;16;28;28;36;20;32;32;44;14;36;30;42;48;34;34;30;46;40,1,30¢,A3SP5S9328H7U9,higher,blue
16/07/2019 22:17,16/07/2019 22:21,262,1,,,,,,2,1,,,,40,,"26,40,32,30,34,24,38,26,28,32,32,28,32,34,30,30,36,24,42,36,18,34,34,22,32,34,46,30,32,16,44,20,34,32,30,38,32,38,40,36,30,36,50,28,48,26,36,28,28,14",14;48;28;50;30;36;40;38;32;34;20;44;16;32;46;22;18;42;36;32;28;24;34;30;26,28;28;36;26;36;38;32;30;30;34;32;34;34;36;24;30;30;34;32;28;32;26;38;32;40,1,38¢,A12ZO39VZ879ZS,higher,red
16/07/2019 22:19,16/07/2019 22:21,146,1,2,1,,,,,,,,,,46,"34,38,36,34,24,32,34,28,32,48,36,28,38,32,28,28,18,50,32,42,14,34,30,20,32,40,32,22,46,34,36,28,26,30,16,38,34,36,26,40,32,44,30,36,32,30,30,30,26,24",24;26;30;30;32;36;30;40;34;30;26;28;36;32;32;32;28;28;32;38;34;34;36;38;34,30;44;32;26;36;38;16;34;46;22;40;20;30;34;14;42;50;18;28;36;48;32;28;32;24,1,38¢,A1SQVVV8AZJDSZ,higher,blue
16/07/2019 22:19,16/07/2019 22:21,141,1,1,,,,,,,,,,,24,"24,24,30,36,34,30,34,38,30,40,34,32,36,32,32,28,36,34,32,30,36,26,30,26,34,38,28,32,28,32,32,28,34,32,36,34,28,30,28,30,38,32,32,26,36,38,34,40,26,30",40;38;26;38;30;30;28;32;28;32;28;34;26;36;30;34;36;32;32;36;32;34;30;34;24,30;26;34;36;32;32;28;34;36;34;32;28;32;38;26;30;32;28;34;40;30;38;36;30;24,1,30¢,A2VLU7XKOMBDGR,same,blue
16/07/2019 22:18,16/07/2019 22:21,222,1,2,1,,,,,,,,,,42,"34,38,34,32,36,28,26,32,32,36,34,28,34,30,24,24,32,36,28,32,32,32,30,30,34,26,28,26,32,28,26,28,40,30,36,30,36,34,38,34,32,38,30,38,30,40,36,30,34,32",32;34;36;30;38;30;38;32;34;30;40;28;26;28;32;26;28;34;30;24;34;36;32;32;36,30;40;38;34;36;30;36;26;30;32;32;32;28;36;32;24;30;28;34;26;28;32;34;38;34,1,38¢,A2J7IJGD9JSNNP,same,blue
16/07/2019 22:17,16/07/2019 22:22,255,1,,,,,,2,1,,,,50,,"40,30,38,32,32,38,34,30,28,34,30,26,36,18,22,30,32,32,36,48,34,36,34,36,20,42,28,34,36,24,46,32,32,34,28,44,16,50,32,26,24,38,14,28,26,28,30,32,40,30",30;26;14;24;50;16;44;28;32;32;46;28;42;20;36;34;34;48;32;22;18;36;30;38;40,40;32;30;28;28;38;26;32;34;24;36;34;36;36;32;30;26;30;34;28;34;38;32;32;30,1,38¢,A3PGDFH28Q2P1X,higher,red
16/07/2019 22:17,16/07/2019 22:22,272,1,,,,,,2,1,,,,0.4,,"24,34,32,32,28,26,36,36,32,38,34,24,26,26,36,30,28,40,34,38,30,28,32,32,34,34,30,32,38,30,32,30,30,32,38,32,36,36,32,28,34,34,28,26,30,28,34,30,40,36",28;26;28;34;36;32;38;30;32;38;32;30;34;34;32;28;30;40;30;26;24;34;36;36;32,36;40;30;34;30;34;28;32;36;32;30;30;32;38;34;28;36;26;38;32;26;28;32;34;24,1,38¢,ALI864QMXSK5V,same,red
16/07/2019 22:19,16/07/2019 22:22,155,1,,,,,,2,2,2,2,,40,,"30,30,36,32,32,36,34,36,30,34,36,26,34,32,36,26,24,32,32,40,28,28,38,34,30,32,30,38,32,30,28,34,38,36,34,40,38,24,30,34,30,32,26,32,28,32,34,28,26,28",26;28;28;32;32;30;24;38;40;36;34;28;30;30;34;38;32;26;34;36;34;36;32;32;30,28;34;32;26;30;34;34;38;30;32;38;32;28;28;40;32;24;36;32;26;34;30;36;36;30,0,32¢,A1GY6AZR1AU1DR,same,red
16/07/2019 22:19,16/07/2019 22:22,154,1,2,1,,,,,,,,,,38,"42,36,28,32,32,32,30,34,34,32,40,30,22,32,28,20,34,30,26,30,26,32,30,24,48,36,26,38,40,28,28,44,36,32,38,46,28,50,14,24,18,34,36,30,32,34,38,36,16,34",34;38;34;32;36;34;28;38;32;36;28;40;26;24;30;26;30;30;32;34;30;32;32;28;36,16;36;30;18;24;14;50;46;44;28;38;36;48;32;26;34;20;28;32;22;30;40;34;32;42,1,38¢,ALZKOU140DTS9,higher,blue
16/07/2019 22:19,16/07/2019 22:23,191,1,2,2,2,2,,,,,,,,32,"30,30,34,26,30,30,26,34,34,38,40,36,38,32,32,24,36,28,30,26,28,36,32,28,34,34,28,28,34,36,34,40,38,34,32,26,32,30,32,24,28,36,32,32,32,36,38,30,32,30",32;30;38;36;32;24;32;32;40;34;28;34;34;28;32;36;30;28;38;36;34;26;30;26;30,30;32;32;36;28;30;26;32;34;38;36;34;28;28;26;36;24;32;32;40;38;34;30;34;30,0,32¢,A2X396EEYA5SOL,same,blue
16/07/2019 22:20,16/07/2019 22:23,157,1,,,,,,1,,,,,32,,"38,30,42,34,30,28,40,34,34,34,38,26,34,24,32,28,26,36,48,32,36,46,38,18,16,34,32,44,30,30,30,14,32,26,28,36,32,36,28,36,32,30,50,32,40,28,24,20,32,22",22;20;32;50;30;28;32;36;14;30;44;32;34;16;18;46;36;48;26;24;34;40;28;42;38,32;24;28;40;32;36;36;28;26;32;30;30;38;32;36;28;32;26;38;34;34;34;30;34;30,1,30¢,A1MKFWAKNE6UTH,higher,red
16/07/2019 22:21,16/07/2019 22:23,165,1,1,,,,,,,,,,,0.3,"32,32,36,30,34,24,30,32,34,38,30,26,28,26,30,32,32,28,28,30,40,36,40,34,32,28,36,32,26,30,36,36,30,24,32,28,34,30,38,34,28,34,36,34,26,34,38,32,32,38",32;34;26;34;38;34;32;30;36;36;30;36;40;30;28;28;32;30;26;28;38;32;24;34;32,38;32;38;34;36;28;34;30;28;24;26;32;28;32;34;40;36;32;26;30;34;30;30;36;32,1,30¢,A22HJKS6ZY5W45,same,blue
16/07/2019 22:21,16/07/2019 22:25,206,1,,,,,,1,,,,,48,,"34,26,42,44,38,24,36,26,40,16,32,36,30,30,34,46,36,34,32,30,14,32,38,32,28,24,18,34,34,32,36,28,32,50,26,28,32,22,20,30,28,48,38,28,32,40,30,30,34,36",36;38;48;28;30;20;22;32;28;50;18;24;14;30;32;34;46;34;32;16;40;26;36;44;42,34;30;30;40;32;28;26;32;28;36;32;34;34;28;32;38;32;36;30;30;36;24;38;26;34,1,30¢,A3NXT3OVGL7QNR,higher,red
16/07/2019 22:13,16/07/2019 22:25,702,1,,,,,,2,2,2,2,,38,,"32,32,26,24,28,40,38,34,28,32,36,36,30,24,28,28,32,32,30,36,34,30,36,38,32,30,34,40,38,26,30,36,34,30,32,28,28,34,26,32,38,32,32,26,30,30,36,34,34,34",34;34;34;36;26;32;38;26;28;28;32;30;38;30;36;34;30;32;28;24;30;36;40;32;32,30;30;32;32;34;34;36;30;26;40;34;32;38;30;36;32;28;36;32;28;34;38;28;24;26,0,32¢,A6JUD4NCQCDWG,same,red
16/07/2019 22:23,16/07/2019 22:26,179,1,,,,,,2,1,,,,38,,"40,28,32,28,36,34,30,32,36,32,32,36,40,26,28,38,30,30,36,24,30,36,30,26,34,36,28,28,34,34,38,32,34,26,24,32,32,26,38,30,38,34,28,30,32,32,32,34,30,34",34;32;32;32;30;28;30;38;26;32;26;34;38;34;36;24;36;30;40;36;30;34;28;32;28,30;34;34;38;32;24;32;34;28;28;34;26;30;36;30;30;38;28;26;32;32;36;32;36;40,1,38¢,A3MYXBDB0QQLPD,same,red
16/07/2019 22:23,16/07/2019 22:27,236,1,2,2,2,2,,,,,,,,40,"18,38,36,44,38,40,28,24,50,28,48,30,16,30,34,26,32,32,36,36,36,30,30,32,32,34,22,28,26,20,46,38,30,28,34,34,32,32,32,34,32,36,42,14,40,24,30,34,26,28",34;40;32;32;34;28;30;26;34;32;32;30;36;36;32;26;34;30;30;28;24;28;38;36;38,28;26;30;24;14;42;36;32;34;32;34;38;46;20;28;22;30;36;32;16;48;50;40;44;18,0,32¢,A2XY90S4YHFYTC,higher,blue
16/07/2019 22:25,16/07/2019 22:29,194,1,,,,,,2,2,2,2,,50,,"30,16,28,40,40,34,24,32,32,28,36,18,44,24,30,32,26,34,14,30,30,28,38,46,34,42,38,30,32,32,28,28,32,30,32,36,36,20,22,32,34,36,50,26,38,36,34,34,26,48",48;34;36;26;50;32;22;20;32;30;38;42;46;28;14;34;32;30;44;18;36;24;40;28;16,26;34;38;36;34;36;36;32;30;32;28;28;32;34;38;30;30;26;24;28;32;32;34;40;30,0,32¢,A1MHYUYIYC2T9K,higher,red
16/07/2019 22:27,16/07/2019 22:30,132,1,2,1,,,,,,,,,,40,"36,30,32,34,36,36,36,38,26,40,32,26,30,34,30,38,40,30,34,38,28,34,34,32,38,24,34,32,28,32,32,32,26,32,26,30,30,24,28,32,28,36,30,36,32,30,28,34,34,28",28;34;30;32;30;36;28;32;32;28;34;24;38;32;34;38;30;40;30;34;26;32;26;36;36,34;28;36;32;28;24;30;30;26;26;32;32;32;34;28;34;38;30;40;38;36;36;34;32;30,1,38¢,A2XADMTPZ29YYQ,same,blue
16/07/2019 22:27,16/07/2019 22:30,170,1,2,1,,,,,,,,,,42,"16,26,32,34,38,28,40,22,26,32,24,32,34,36,42,20,34,30,30,32,40,32,32,30,32,30,28,38,50,36,30,48,30,44,46,24,34,38,36,14,36,18,32,34,28,28,36,26,34,28",28;34;26;36;36;34;30;36;38;28;30;32;30;32;30;34;34;32;24;32;40;28;38;32;26,28;28;34;32;18;36;14;38;24;46;44;30;48;50;32;32;40;30;20;42;36;26;22;34;16,1,38¢,A1K1QRPZD3OU1B,higher,blue
16/07/2019 22:28,16/07/2019 22:31,205,1,,,,,,2,2,2,2,,40,,"30,36,40,30,26,34,38,32,40,24,32,26,30,28,34,34,38,38,34,30,34,30,32,28,30,26,36,36,28,32,34,28,36,28,26,32,28,32,32,36,24,32,38,32,32,30,30,34,34,36",36;34;30;32;38;32;24;36;32;26;28;36;34;28;26;30;28;32;34;30;40;32;38;34;30,34;30;32;32;28;32;28;32;36;36;30;30;34;38;38;34;34;28;26;32;24;26;40;36;30,0,32¢,ALB9Q6PW38CHZ,same,red
16/07/2019 22:29,16/07/2019 22:32,170,1,2,2,2,2,,,,,,,,38,"34,36,26,32,30,28,28,38,34,32,32,34,24,30,32,38,30,38,30,32,32,40,36,36,30,30,32,36,34,40,36,26,26,32,34,34,28,32,28,34,28,26,30,38,36,30,28,24,34,32",32;24;30;36;38;26;28;28;34;34;32;26;36;32;30;40;32;30;38;30;32;34;28;36;34,34;28;30;28;34;32;26;36;40;34;30;36;36;32;38;32;30;24;34;32;38;28;30;32;26,0,32¢,A1H0CKH0Z6FSBS,same,blue
16/07/2019 22:28,16/07/2019 22:32,236,1,,,,,,2,2,2,2,,42,,"30,22,28,36,18,28,40,36,28,24,34,32,32,34,34,40,36,36,32,26,30,46,28,34,26,32,44,20,48,30,26,34,30,28,24,32,38,32,36,38,32,50,38,34,16,14,30,32,30,42",42;30;14;16;38;50;36;32;48;20;44;26;46;30;32;36;34;34;32;24;28;40;28;18;22,32;30;34;32;38;38;32;24;28;30;34;26;30;32;34;28;26;36;40;32;34;36;36;28;30,0,32¢,A3W2TEQC53S3WW,higher,red
16/07/2019 22:30,16/07/2019 22:33,166,1,,,,,,2,1,,,,48,,"34,32,16,28,26,36,26,30,50,28,42,40,32,20,34,36,44,34,32,32,32,36,18,38,32,30,28,34,26,32,34,28,30,24,38,22,28,40,38,24,36,30,14,48,36,30,30,34,32,46",46;34;30;48;14;22;24;30;28;32;38;18;36;32;44;36;34;20;40;42;50;26;28;16;32,32;30;36;30;36;24;38;40;28;38;34;32;26;34;28;30;32;32;34;32;28;30;36;26;34,1,38¢,A2K3BIM1X1896M,higher,red
16/07/2019 22:31,16/07/2019 22:33,126,1,,,,,,2,1,,,,38,,"32,38,28,30,28,34,36,28,40,32,38,32,24,34,26,36,34,30,34,34,36,34,30,32,28,28,38,24,26,34,28,32,26,30,36,34,32,40,32,32,26,30,36,32,32,30,30,36,30,38",36;30;30;32;32;40;32;36;30;26;34;26;24;38;28;34;30;34;34;32;38;32;36;28;28,38;30;30;32;32;36;26;34;32;28;28;32;30;36;34;34;36;26;24;40;28;34;30;38;32,1,38¢,A1YJ6N4VENDA55,same,red
16/07/2019 22:29,16/07/2019 22:33,211,1,1,,,,,,,,,,,50,"26,14,36,30,36,32,36,34,32,46,40,28,22,32,26,28,28,26,32,20,34,36,34,18,36,38,32,32,30,32,34,30,34,24,34,50,28,44,28,48,24,38,32,30,40,16,38,30,42,30",30;30;38;32;24;28;28;34;30;34;32;30;32;38;36;34;34;26;28;26;32;40;32;36;36,42;16;40;30;38;48;44;50;24;34;32;18;36;20;32;28;22;28;46;34;32;30;36;14;26,1,30¢,A1VHY3EB2AQNCA,higher,blue
16/07/2019 22:31,16/07/2019 22:34,146,1,1,,,,,,,,,,,34,"32,30,38,28,36,26,42,32,32,40,32,32,28,48,30,36,36,50,44,40,34,30,14,34,28,30,24,26,16,30,34,32,32,22,18,26,34,34,38,38,20,32,28,36,24,36,30,46,28,34",30;36;36;28;32;38;34;34;26;32;30;24;30;34;34;40;36;28;32;32;26;28;38;30;32,34;28;46;24;20;38;18;22;32;34;16;26;28;14;30;44;50;36;30;48;32;40;32;42;36,1,30¢,A1P3J34DH57JNB,higher,blue
16/07/2019 22:31,16/07/2019 22:34,140,1,2,1,,,,,,,,,,42,"24,36,36,34,34,32,36,32,30,28,28,32,32,26,30,38,34,28,32,34,36,36,40,34,32,26,30,38,34,34,32,28,38,38,32,30,40,34,30,28,32,26,30,32,30,24,28,30,36,26",26;24;30;26;32;34;40;32;34;38;30;36;36;34;32;28;38;30;32;28;28;30;32;34;36,36;30;28;32;30;28;30;30;38;38;28;32;34;26;32;34;40;34;26;32;36;32;34;36;24,1,38¢,A143S9PO1285XX,same,blue
16/07/2019 22:32,16/07/2019 22:34,150,1,2,2,2,2,,,,,,,,50,"44,30,36,48,30,34,32,40,34,28,26,24,28,34,32,32,36,22,32,30,26,30,34,36,46,24,30,34,36,42,38,28,38,50,26,28,40,14,30,16,32,20,18,28,36,32,34,32,32,38",32;32;34;36;28;32;30;38;28;38;36;34;30;34;26;32;32;28;24;26;34;40;30;36;30,38;32;18;20;16;14;40;28;26;50;42;24;46;36;30;30;32;22;36;34;28;32;34;48;44,0,32¢,A9UOBCHD8L7ZU,higher,blue
16/07/2019 22:32,16/07/2019 22:35,157,1,,,,,,2,1,,,,40,,"30,30,28,32,42,40,16,36,22,18,28,38,30,30,32,24,44,38,32,26,38,20,34,36,34,28,28,46,32,34,34,24,40,36,32,34,50,32,34,14,32,26,32,30,28,36,30,26,48,36",48;36;28;32;14;34;32;50;32;40;34;46;36;20;26;44;24;30;38;18;22;16;42;28;30,36;26;30;30;26;32;34;36;24;34;32;28;28;34;34;38;32;38;32;30;28;36;40;32;30,1,38¢,A2XYW90JQ39YQI,higher,red
16/07/2019 22:33,16/07/2019 22:35,116,1,2,1,,,,,,,,,,40,"40,36,34,30,32,38,30,32,38,34,40,32,32,28,34,30,30,32,36,36,26,36,28,24,24,34,30,34,30,34,26,36,32,30,36,32,28,38,26,38,30,28,28,28,34,32,26,32,34,32",34;26;28;38;38;32;32;36;26;30;30;34;24;28;36;32;30;30;34;28;32;40;32;34;36,32;32;32;34;28;28;30;26;28;36;30;34;34;24;36;26;36;32;34;38;32;30;38;30;40,1,38¢,A2ZWPAEN36GADI,same,blue
