turkid,is_manipulated,wine,mean_manipulated,value_id,value
A35BY30TC8WCL4,True,WhiteWine,Low,15,17
A35BY30TC8WCL4,True,WhiteWine,Low,16,19
A35BY30TC8WCL4,True,WhiteWine,Low,17,19
A35BY30TC8WCL4,True,WhiteWine,Low,18,19
A35BY30TC8WCL4,True,WhiteWine,Low,19,21
A35BY30TC8WCL4,True,WhiteWine,Low,20,21
A35BY30TC8WCL4,True,WhiteWine,Low,21,23
A35BY30TC8WCL4,True,WhiteWine,Low,22,23
A35BY30TC8WCL4,True,WhiteWine,Low,23,25
A35BY30TC8WCL4,True,WhiteWine,Low,24,25
A2B227N1NQYS56,False,RedWine,Med,0,17
A2B227N1NQYS56,False,RedWine,Med,1,19
A2B227N1NQYS56,False,RedWine,Med,2,19
A2B227N1NQYS56,False,RedWine,Med,3,21
A2B227N1NQYS56,False,RedWine,Med,4,21
A2B227N1NQYS56,False,RedWine,Med,5,21
A2B227N1NQYS56,False,RedWine,Med,6,23
A2B227N1NQYS56,False,RedWine,Med,7,23
A2B227N1NQYS56,False,RedWine,Med,8,23
A2B227N1NQYS56,False,RedWine,Med,9,23
A2B227N1NQYS56,False,RedWine,Med,10,23
A2B227N1NQYS56,False,RedWine,Med,11,25
A2B227N1NQYS56,False,RedWine,Med,12,25
A2B227N1NQYS56,False,RedWine,Med,13,25
A2B227N1NQYS56,False,RedWine,Med,14,25
A2B227N1NQYS56,False,RedWine,Med,15,27
A2B227N1NQYS56,False,RedWine,Med,16,27
A2B227N1NQYS56,False,RedWine,Med,17,27
A2B227N1NQYS56,False,RedWine,Med,18,27
A2B227N1NQYS56,False,RedWine,Med,19,27
A2B227N1NQYS56,False,RedWine,Med,20,29
A2B227N1NQYS56,False,RedWine,Med,21,29
A2B227N1NQYS56,False,RedWine,Med,22,31
A2B227N1NQYS56,False,RedWine,Med,23,31
A2B227N1NQYS56,False,RedWine,Med,24,33
AAKBYJD64R6K,True,WhiteWine,Low,0,1
AAKBYJD64R6K,True,WhiteWine,Low,1,1
AAKBYJD64R6K,True,WhiteWine,Low,2,1
AAKBYJD64R6K,True,WhiteWine,Low,3,7
AAKBYJD64R6K,True,WhiteWine,Low,4,9
AAKBYJD64R6K,True,WhiteWine,Low,5,11
AAKBYJD64R6K,True,WhiteWine,Low,6,11
AAKBYJD64R6K,True,WhiteWine,Low,7,11
AAKBYJD64R6K,True,WhiteWine,Low,8,13
AAKBYJD64R6K,True,WhiteWine,Low,9,13
AAKBYJD64R6K,True,WhiteWine,Low,10,13
AAKBYJD64R6K,True,WhiteWine,Low,11,17
AAKBYJD64R6K,True,WhiteWine,Low,12,19
AAKBYJD64R6K,True,WhiteWine,Low,13,19
AAKBYJD64R6K,True,WhiteWine,Low,14,19
AAKBYJD64R6K,True,WhiteWine,Low,15,19
AAKBYJD64R6K,True,WhiteWine,Low,16,21
AAKBYJD64R6K,True,WhiteWine,Low,17,21
AAKBYJD64R6K,True,WhiteWine,Low,18,21
AAKBYJD64R6K,True,WhiteWine,Low,19,21
AAKBYJD64R6K,True,WhiteWine,Low,20,23
AAKBYJD64R6K,True,WhiteWine,Low,21,23
AAKBYJD64R6K,True,WhiteWine,Low,22,23
AAKBYJD64R6K,True,WhiteWine,Low,23,27
AAKBYJD64R6K,True,WhiteWine,Low,24,29
A1KISJJJMHEFVP,True,WhiteWine,Low,0,7
A1KISJJJMHEFVP,True,WhiteWine,Low,1,9
A1KISJJJMHEFVP,True,WhiteWine,Low,2,11
A1KISJJJMHEFVP,True,WhiteWine,Low,3,11
A1KISJJJMHEFVP,True,WhiteWine,Low,4,13
A1KISJJJMHEFVP,True,WhiteWine,Low,5,13
A1KISJJJMHEFVP,True,WhiteWine,Low,6,13
A1KISJJJMHEFVP,True,WhiteWine,Low,7,15
A1KISJJJMHEFVP,True,WhiteWine,Low,8,15
A1KISJJJMHEFVP,True,WhiteWine,Low,9,15
A1KISJJJMHEFVP,True,WhiteWine,Low,10,17
A1KISJJJMHEFVP,True,WhiteWine,Low,11,17
A1KISJJJMHEFVP,True,WhiteWine,Low,12,17
A1KISJJJMHEFVP,True,WhiteWine,Low,13,17
A1KISJJJMHEFVP,True,WhiteWine,Low,14,17
A1KISJJJMHEFVP,True,WhiteWine,Low,15,19
A1KISJJJMHEFVP,True,WhiteWine,Low,16,19
A1KISJJJMHEFVP,True,WhiteWine,Low,17,19
A1KISJJJMHEFVP,True,WhiteWine,Low,18,19
A1KISJJJMHEFVP,True,WhiteWine,Low,19,19
A1KISJJJMHEFVP,True,WhiteWine,Low,20,19
A1KISJJJMHEFVP,True,WhiteWine,Low,21,21
A1KISJJJMHEFVP,True,WhiteWine,Low,22,21
A1KISJJJMHEFVP,True,WhiteWine,Low,23,23
A1KISJJJMHEFVP,True,WhiteWine,Low,24,25
A3L4RJUHA0CJEA,True,WhiteWine,Med,0,17
A3L4RJUHA0CJEA,True,WhiteWine,Med,1,19
A3L4RJUHA0CJEA,True,WhiteWine,Med,2,19
A3L4RJUHA0CJEA,True,WhiteWine,Med,3,19
A3L4RJUHA0CJEA,True,WhiteWine,Med,4,21
A3L4RJUHA0CJEA,True,WhiteWine,Med,5,21
A3L4RJUHA0CJEA,True,WhiteWine,Med,6,21
A3L4RJUHA0CJEA,True,WhiteWine,Med,7,21
A3L4RJUHA0CJEA,True,WhiteWine,Med,8,23
A3L4RJUHA0CJEA,True,WhiteWine,Med,9,23
A3L4RJUHA0CJEA,True,WhiteWine,Med,10,23
A3L4RJUHA0CJEA,True,WhiteWine,Med,11,23
A3L4RJUHA0CJEA,True,WhiteWine,Med,12,25
A3L4RJUHA0CJEA,True,WhiteWine,Med,13,25
A3L4RJUHA0CJEA,True,WhiteWine,Med,14,25
A3L4RJUHA0CJEA,True,WhiteWine,Med,15,25
A3L4RJUHA0CJEA,True,WhiteWine,Med,16,27
A3L4RJUHA0CJEA,True,WhiteWine,Med,17,27
A3L4RJUHA0CJEA,True,WhiteWine,Med,18,27
A3L4RJUHA0CJEA,True,WhiteWine,Med,19,27
A3L4RJUHA0CJEA,True,WhiteWine,Med,20,29
A3L4RJUHA0CJEA,True,WhiteWine,Med,21,29
A3L4RJUHA0CJEA,True,WhiteWine,Med,22,29
A3L4RJUHA0CJEA,True,WhiteWine,Med,23,31
A3L4RJUHA0CJEA,True,WhiteWine,Med,24,31
A2S8ZTPKX3B928,True,WhiteWine,Med,0,15
A2S8ZTPKX3B928,True,WhiteWine,Med,1,15
A2S8ZTPKX3B928,True,WhiteWine,Med,2,15
A2S8ZTPKX3B928,True,WhiteWine,Med,3,15
A2S8ZTPKX3B928,True,WhiteWine,Med,4,15
A2S8ZTPKX3B928,True,WhiteWine,Med,5,19
A2S8ZTPKX3B928,True,WhiteWine,Med,6,19
A2S8ZTPKX3B928,True,WhiteWine,Med,7,21
A2S8ZTPKX3B928,True,WhiteWine,Med,8,21
A2S8ZTPKX3B928,True,WhiteWine,Med,9,21
A2S8ZTPKX3B928,True,WhiteWine,Med,10,21
A2S8ZTPKX3B928,True,WhiteWine,Med,11,21
A2S8ZTPKX3B928,True,WhiteWine,Med,12,21
A2S8ZTPKX3B928,True,WhiteWine,Med,13,21
A2S8ZTPKX3B928,True,WhiteWine,Med,14,21
A2S8ZTPKX3B928,True,WhiteWine,Med,15,21
A2S8ZTPKX3B928,True,WhiteWine,Med,16,21
A2S8ZTPKX3B928,True,WhiteWine,Med,17,21
A2S8ZTPKX3B928,True,WhiteWine,Med,18,21
A2S8ZTPKX3B928,True,WhiteWine,Med,19,21
A2S8ZTPKX3B928,True,WhiteWine,Med,20,23
A2S8ZTPKX3B928,True,WhiteWine,Med,21,23
A2S8ZTPKX3B928,True,WhiteWine,Med,22,31
A2S8ZTPKX3B928,True,WhiteWine,Med,23,31
A2S8ZTPKX3B928,True,WhiteWine,Med,24,31
A1S9VTN2NHGOA4,False,RedWine,Med,0,19
A1S9VTN2NHGOA4,False,RedWine,Med,1,19
A1S9VTN2NHGOA4,False,RedWine,Med,2,21
A1S9VTN2NHGOA4,False,RedWine,Med,3,21
A1S9VTN2NHGOA4,False,RedWine,Med,4,21
A1S9VTN2NHGOA4,False,RedWine,Med,5,21
A1S9VTN2NHGOA4,False,RedWine,Med,6,23
A1S9VTN2NHGOA4,False,RedWine,Med,7,23
A1S9VTN2NHGOA4,False,RedWine,Med,8,23
A1S9VTN2NHGOA4,False,RedWine,Med,9,25
A1S9VTN2NHGOA4,False,RedWine,Med,10,25
A1S9VTN2NHGOA4,False,RedWine,Med,11,27
A1S9VTN2NHGOA4,False,RedWine,Med,12,27
A1S9VTN2NHGOA4,False,RedWine,Med,13,27
A1S9VTN2NHGOA4,False,RedWine,Med,14,27
A1S9VTN2NHGOA4,False,RedWine,Med,15,27
A1S9VTN2NHGOA4,False,RedWine,Med,16,27
A1S9VTN2NHGOA4,False,RedWine,Med,17,27
A1S9VTN2NHGOA4,False,RedWine,Med,18,27
A1S9VTN2NHGOA4,False,RedWine,Med,19,27
A1S9VTN2NHGOA4,False,RedWine,Med,20,27
A1S9VTN2NHGOA4,False,RedWine,Med,21,29
A1S9VTN2NHGOA4,False,RedWine,Med,22,29
A1S9VTN2NHGOA4,False,RedWine,Med,23,29
A1S9VTN2NHGOA4,False,RedWine,Med,24,29
A3OV174HQJIJK8,True,WhiteWine,Med,0,17
A3OV174HQJIJK8,True,WhiteWine,Med,1,17
A3OV174HQJIJK8,True,WhiteWine,Med,2,19
A3OV174HQJIJK8,True,WhiteWine,Med,3,19
A3OV174HQJIJK8,True,WhiteWine,Med,4,19
A3OV174HQJIJK8,True,WhiteWine,Med,5,21
A3OV174HQJIJK8,True,WhiteWine,Med,6,21
A3OV174HQJIJK8,True,WhiteWine,Med,7,21
A3OV174HQJIJK8,True,WhiteWine,Med,8,21
A3OV174HQJIJK8,True,WhiteWine,Med,9,23
A3OV174HQJIJK8,True,WhiteWine,Med,10,23
A3OV174HQJIJK8,True,WhiteWine,Med,11,23
A3OV174HQJIJK8,True,WhiteWine,Med,12,23
A3OV174HQJIJK8,True,WhiteWine,Med,13,25
A3OV174HQJIJK8,True,WhiteWine,Med,14,25
A3OV174HQJIJK8,True,WhiteWine,Med,15,25
A3OV174HQJIJK8,True,WhiteWine,Med,16,25
A3OV174HQJIJK8,True,WhiteWine,Med,17,27
A3OV174HQJIJK8,True,WhiteWine,Med,18,27
A3OV174HQJIJK8,True,WhiteWine,Med,19,29
A3OV174HQJIJK8,True,WhiteWine,Med,20,29
A3OV174HQJIJK8,True,WhiteWine,Med,21,31
A3OV174HQJIJK8,True,WhiteWine,Med,22,31
A3OV174HQJIJK8,True,WhiteWine,Med,23,31
A3OV174HQJIJK8,True,WhiteWine,Med,24,31
A34BX72ZUITSW3,False,RedWine,Low,0,17
A34BX72ZUITSW3,False,RedWine,Low,1,19
A34BX72ZUITSW3,False,RedWine,Low,2,19
A34BX72ZUITSW3,False,RedWine,Low,3,21
A34BX72ZUITSW3,False,RedWine,Low,4,21
A34BX72ZUITSW3,False,RedWine,Low,5,23
A34BX72ZUITSW3,False,RedWine,Low,6,25
A34BX72ZUITSW3,False,RedWine,Low,7,25
A34BX72ZUITSW3,False,RedWine,Low,8,25
A34BX72ZUITSW3,False,RedWine,Low,9,27
A34BX72ZUITSW3,False,RedWine,Low,10,27
A34BX72ZUITSW3,False,RedWine,Low,11,27
A34BX72ZUITSW3,False,RedWine,Low,12,27
A34BX72ZUITSW3,False,RedWine,Low,13,29
A34BX72ZUITSW3,False,RedWine,Low,14,29
A34BX72ZUITSW3,False,RedWine,Low,15,31
A34BX72ZUITSW3,False,RedWine,Low,16,31
A34BX72ZUITSW3,False,RedWine,Low,17,31
A34BX72ZUITSW3,False,RedWine,Low,18,31
A34BX72ZUITSW3,False,RedWine,Low,19,31
A34BX72ZUITSW3,False,RedWine,Low,20,33
A34BX72ZUITSW3,False,RedWine,Low,21,33
A34BX72ZUITSW3,False,RedWine,Low,22,33
A34BX72ZUITSW3,False,RedWine,Low,23,35
A34BX72ZUITSW3,False,RedWine,Low,24,37
A3UAT5UAP0XOIL,False,RedWine,Med,0,17
A3UAT5UAP0XOIL,False,RedWine,Med,1,17
A3UAT5UAP0XOIL,False,RedWine,Med,2,19
A3UAT5UAP0XOIL,False,RedWine,Med,3,19
A3UAT5UAP0XOIL,False,RedWine,Med,4,19
A3UAT5UAP0XOIL,False,RedWine,Med,5,19
A3UAT5UAP0XOIL,False,RedWine,Med,6,19
A3UAT5UAP0XOIL,False,RedWine,Med,7,21
A3UAT5UAP0XOIL,False,RedWine,Med,8,21
A3UAT5UAP0XOIL,False,RedWine,Med,9,21
A3UAT5UAP0XOIL,False,RedWine,Med,10,21
A3UAT5UAP0XOIL,False,RedWine,Med,11,21
A3UAT5UAP0XOIL,False,RedWine,Med,12,23
A3UAT5UAP0XOIL,False,RedWine,Med,13,23
A3UAT5UAP0XOIL,False,RedWine,Med,14,25
A3UAT5UAP0XOIL,False,RedWine,Med,15,27
A3UAT5UAP0XOIL,False,RedWine,Med,16,27
A3UAT5UAP0XOIL,False,RedWine,Med,17,27
A3UAT5UAP0XOIL,False,RedWine,Med,18,27
A3UAT5UAP0XOIL,False,RedWine,Med,19,29
A3UAT5UAP0XOIL,False,RedWine,Med,20,29
A3UAT5UAP0XOIL,False,RedWine,Med,21,29
A3UAT5UAP0XOIL,False,RedWine,Med,22,29
A3UAT5UAP0XOIL,False,RedWine,Med,23,29
A3UAT5UAP0XOIL,False,RedWine,Med,24,31
A3LJKU1BNZYFUV,True,WhiteWine,High,0,27
A3LJKU1BNZYFUV,True,WhiteWine,High,1,27
A3LJKU1BNZYFUV,True,WhiteWine,High,2,29
A3LJKU1BNZYFUV,True,WhiteWine,High,3,31
A3LJKU1BNZYFUV,True,WhiteWine,High,4,31
A3LJKU1BNZYFUV,True,WhiteWine,High,5,33
A3LJKU1BNZYFUV,True,WhiteWine,High,6,33
A3LJKU1BNZYFUV,True,WhiteWine,High,7,33
A3LJKU1BNZYFUV,True,WhiteWine,High,8,35
A3LJKU1BNZYFUV,True,WhiteWine,High,9,35
A3LJKU1BNZYFUV,True,WhiteWine,High,10,35
A3LJKU1BNZYFUV,True,WhiteWine,High,11,37
A3LJKU1BNZYFUV,True,WhiteWine,High,12,37
A3LJKU1BNZYFUV,True,WhiteWine,High,13,37
A3LJKU1BNZYFUV,True,WhiteWine,High,14,39
A3LJKU1BNZYFUV,True,WhiteWine,High,15,39
A3LJKU1BNZYFUV,True,WhiteWine,High,16,39
A3LJKU1BNZYFUV,True,WhiteWine,High,17,41
A3LJKU1BNZYFUV,True,WhiteWine,High,18,41
A3LJKU1BNZYFUV,True,WhiteWine,High,19,41
A3LJKU1BNZYFUV,True,WhiteWine,High,20,41
A3LJKU1BNZYFUV,True,WhiteWine,High,21,43
A3LJKU1BNZYFUV,True,WhiteWine,High,22,43
A3LJKU1BNZYFUV,True,WhiteWine,High,23,45
A3LJKU1BNZYFUV,True,WhiteWine,High,24,47
A1XQLUUL2K4DC7,True,WhiteWine,Med,0,3
A1XQLUUL2K4DC7,True,WhiteWine,Med,1,3
A1XQLUUL2K4DC7,True,WhiteWine,Med,2,3
A1XQLUUL2K4DC7,True,WhiteWine,Med,3,7
A1XQLUUL2K4DC7,True,WhiteWine,Med,4,7
A1XQLUUL2K4DC7,True,WhiteWine,Med,5,7
A1XQLUUL2K4DC7,True,WhiteWine,Med,6,7
A1XQLUUL2K4DC7,True,WhiteWine,Med,7,13
A1XQLUUL2K4DC7,True,WhiteWine,Med,8,13
A1XQLUUL2K4DC7,True,WhiteWine,Med,9,13
A1XQLUUL2K4DC7,True,WhiteWine,Med,10,13
A1XQLUUL2K4DC7,True,WhiteWine,Med,11,13
A1XQLUUL2K4DC7,True,WhiteWine,Med,12,27
A1XQLUUL2K4DC7,True,WhiteWine,Med,13,27
A1XQLUUL2K4DC7,True,WhiteWine,Med,14,27
A1XQLUUL2K4DC7,True,WhiteWine,Med,15,27
A1XQLUUL2K4DC7,True,WhiteWine,Med,16,29
A1XQLUUL2K4DC7,True,WhiteWine,Med,17,29
A1XQLUUL2K4DC7,True,WhiteWine,Med,18,31
A1XQLUUL2K4DC7,True,WhiteWine,Med,19,31
A1XQLUUL2K4DC7,True,WhiteWine,Med,20,39
A1XQLUUL2K4DC7,True,WhiteWine,Med,21,39
A1XQLUUL2K4DC7,True,WhiteWine,Med,22,39
A1XQLUUL2K4DC7,True,WhiteWine,Med,23,45
A1XQLUUL2K4DC7,True,WhiteWine,Med,24,45
A19L9MK673JAAG,False,RedWine,Med,0,17
A19L9MK673JAAG,False,RedWine,Med,1,19
A19L9MK673JAAG,False,RedWine,Med,2,19
A19L9MK673JAAG,False,RedWine,Med,3,21
A19L9MK673JAAG,False,RedWine,Med,4,21
A19L9MK673JAAG,False,RedWine,Med,5,21
A19L9MK673JAAG,False,RedWine,Med,6,21
A19L9MK673JAAG,False,RedWine,Med,7,21
A19L9MK673JAAG,False,RedWine,Med,8,21
A19L9MK673JAAG,False,RedWine,Med,9,23
A19L9MK673JAAG,False,RedWine,Med,10,23
A19L9MK673JAAG,False,RedWine,Med,11,23
A19L9MK673JAAG,False,RedWine,Med,12,23
A19L9MK673JAAG,False,RedWine,Med,13,25
A19L9MK673JAAG,False,RedWine,Med,14,25
A19L9MK673JAAG,False,RedWine,Med,15,25
A19L9MK673JAAG,False,RedWine,Med,16,25
A19L9MK673JAAG,False,RedWine,Med,17,27
A19L9MK673JAAG,False,RedWine,Med,18,27
A19L9MK673JAAG,False,RedWine,Med,19,27
A19L9MK673JAAG,False,RedWine,Med,20,27
A19L9MK673JAAG,False,RedWine,Med,21,29
A19L9MK673JAAG,False,RedWine,Med,22,29
A19L9MK673JAAG,False,RedWine,Med,23,29
A19L9MK673JAAG,False,RedWine,Med,24,31
ANYB94DHDJKNO,False,RedWine,Low,0,13
ANYB94DHDJKNO,False,RedWine,Low,1,17
ANYB94DHDJKNO,False,RedWine,Low,2,17
ANYB94DHDJKNO,False,RedWine,Low,3,19
ANYB94DHDJKNO,False,RedWine,Low,4,19
ANYB94DHDJKNO,False,RedWine,Low,5,19
ANYB94DHDJKNO,False,RedWine,Low,6,19
ANYB94DHDJKNO,False,RedWine,Low,7,21
ANYB94DHDJKNO,False,RedWine,Low,8,21
ANYB94DHDJKNO,False,RedWine,Low,9,23
ANYB94DHDJKNO,False,RedWine,Low,10,23
ANYB94DHDJKNO,False,RedWine,Low,11,23
ANYB94DHDJKNO,False,RedWine,Low,12,27
ANYB94DHDJKNO,False,RedWine,Low,13,27
ANYB94DHDJKNO,False,RedWine,Low,14,27
ANYB94DHDJKNO,False,RedWine,Low,15,29
ANYB94DHDJKNO,False,RedWine,Low,16,29
ANYB94DHDJKNO,False,RedWine,Low,17,29
ANYB94DHDJKNO,False,RedWine,Low,18,29
ANYB94DHDJKNO,False,RedWine,Low,19,29
ANYB94DHDJKNO,False,RedWine,Low,20,31
ANYB94DHDJKNO,False,RedWine,Low,21,31
ANYB94DHDJKNO,False,RedWine,Low,22,31
ANYB94DHDJKNO,False,RedWine,Low,23,33
ANYB94DHDJKNO,False,RedWine,Low,24,33
A31IZKL0SIL3MB,True,WhiteWine,Med,0,15
A31IZKL0SIL3MB,True,WhiteWine,Med,1,19
A31IZKL0SIL3MB,True,WhiteWine,Med,2,19
A31IZKL0SIL3MB,True,WhiteWine,Med,3,21
A31IZKL0SIL3MB,True,WhiteWine,Med,4,21
A31IZKL0SIL3MB,True,WhiteWine,Med,5,21
A31IZKL0SIL3MB,True,WhiteWine,Med,6,23
A31IZKL0SIL3MB,True,WhiteWine,Med,7,23
A31IZKL0SIL3MB,True,WhiteWine,Med,8,23
A31IZKL0SIL3MB,True,WhiteWine,Med,9,23
A31IZKL0SIL3MB,True,WhiteWine,Med,10,25
A31IZKL0SIL3MB,True,WhiteWine,Med,11,25
A31IZKL0SIL3MB,True,WhiteWine,Med,12,25
A31IZKL0SIL3MB,True,WhiteWine,Med,13,25
A31IZKL0SIL3MB,True,WhiteWine,Med,14,25
A31IZKL0SIL3MB,True,WhiteWine,Med,15,25
A31IZKL0SIL3MB,True,WhiteWine,Med,16,27
A31IZKL0SIL3MB,True,WhiteWine,Med,17,27
A31IZKL0SIL3MB,True,WhiteWine,Med,18,27
A31IZKL0SIL3MB,True,WhiteWine,Med,19,27
A31IZKL0SIL3MB,True,WhiteWine,Med,20,29
A31IZKL0SIL3MB,True,WhiteWine,Med,21,31
