turkid,condition,label_category,memory_min,memory_avg,offer,LTA,has_consistent_prefs
R_2TBsNGEGHL9liLw,Equal dispersion,Colorado,200.0,320.0,280,2.0,True
R_2TBsNGEGHL9liLw,Equal dispersion,Colorado,200.0,320.0,260,2.0,True
R_2TBsNGEGHL9liLw,Equal dispersion,Colorado,200.0,320.0,240,3.0,True
R_2TBsNGEGHL9liLw,Equal dispersion,Colorado,200.0,320.0,220,3.0,True
R_2TBsNGEGHL9liLw,Equal dispersion,Colorado,200.0,320.0,200,3.0,True
R_3JDVEIk08IUBioK,Equal dispersion,Florida,280.0,320.0,280,2.0,True
R_3JDVEIk08IUBioK,Equal dispersion,Florida,280.0,320.0,260,3.0,True
R_3JDVEIk08IUBioK,Equal dispersion,Florida,280.0,320.0,240,3.0,True
R_3JDVEIk08IUBioK,Equal dispersion,Florida,280.0,320.0,220,3.0,True
R_3JDVEIk08IUBioK,Equal dispersion,Florida,280.0,320.0,200,3.0,True
R_3kFzztSnFkjNv3p,Higher dispersion,Florida,140.0,300.0,280,-1.0,True
R_3kFzztSnFkjNv3p,Higher dispersion,Florida,140.0,300.0,260,-1.0,True
R_3kFzztSnFkjNv3p,Higher dispersion,Florida,140.0,300.0,240,-1.0,True
R_3kFzztSnFkjNv3p,Higher dispersion,Florida,140.0,300.0,220,-1.0,True
R_3kFzztSnFkjNv3p,Higher dispersion,Florida,140.0,300.0,200,1.0,True
R_ZgbmD2TGySBiQJH,Higher dispersion,Colorado,240.0,320.0,280,-1.0,True
R_ZgbmD2TGySBiQJH,Higher dispersion,Colorado,240.0,320.0,260,0.0,True
R_ZgbmD2TGySBiQJH,Higher dispersion,Colorado,240.0,320.0,240,1.0,True
R_ZgbmD2TGySBiQJH,Higher dispersion,Colorado,240.0,320.0,220,2.0,True
R_ZgbmD2TGySBiQJH,Higher dispersion,Colorado,240.0,320.0,200,3.0,True
R_1pKicFLC5bONVo2,Equal dispersion,Colorado,240.0,320.0,280,-1.0,True
R_1pKicFLC5bONVo2,Equal dispersion,Colorado,240.0,320.0,260,1.0,True
R_1pKicFLC5bONVo2,Equal dispersion,Colorado,240.0,320.0,240,3.0,True
R_1pKicFLC5bONVo2,Equal dispersion,Colorado,240.0,320.0,220,3.0,True
R_1pKicFLC5bONVo2,Equal dispersion,Colorado,240.0,320.0,200,3.0,True
R_1QlvkVjwLqypxLT,Higher dispersion,Florida,140.0,260.0,280,-1.0,True
R_1QlvkVjwLqypxLT,Higher dispersion,Florida,140.0,260.0,260,-1.0,True
R_1QlvkVjwLqypxLT,Higher dispersion,Florida,140.0,260.0,240,-1.0,True
R_1QlvkVjwLqypxLT,Higher dispersion,Florida,140.0,260.0,220,1.0,True
R_1QlvkVjwLqypxLT,Higher dispersion,Florida,140.0,260.0,200,1.0,True
R_332S4A7J4RURhhJ,Equal dispersion,Colorado,260.0,310.0,280,-3.0,True
R_332S4A7J4RURhhJ,Equal dispersion,Colorado,260.0,310.0,260,-3.0,True
R_332S4A7J4RURhhJ,Equal dispersion,Colorado,260.0,310.0,240,-2.0,True
R_332S4A7J4RURhhJ,Equal dispersion,Colorado,260.0,310.0,220,-2.0,True
R_332S4A7J4RURhhJ,Equal dispersion,Colorado,260.0,310.0,200,-1.0,True
R_CjkABY5hYbbR4tz,Equal dispersion,Florida,240.0,320.0,280,3.0,True
R_CjkABY5hYbbR4tz,Equal dispersion,Florida,240.0,320.0,260,3.0,True
R_CjkABY5hYbbR4tz,Equal dispersion,Florida,240.0,320.0,240,3.0,True
R_CjkABY5hYbbR4tz,Equal dispersion,Florida,240.0,320.0,220,3.0,True
R_CjkABY5hYbbR4tz,Equal dispersion,Florida,240.0,320.0,200,3.0,True
R_cAPwZutWr8bgEQV,Equal dispersion,Florida,260.0,340.0,280,3.0,True
R_cAPwZutWr8bgEQV,Equal dispersion,Florida,260.0,340.0,260,3.0,True
R_cAPwZutWr8bgEQV,Equal dispersion,Florida,260.0,340.0,240,3.0,True
R_cAPwZutWr8bgEQV,Equal dispersion,Florida,260.0,340.0,220,3.0,True
R_cAPwZutWr8bgEQV,Equal dispersion,Florida,260.0,340.0,200,3.0,True
R_1dbPrnZtgFVKQkM,Equal dispersion,Florida,260.0,320.0,280,2.0,True
R_1dbPrnZtgFVKQkM,Equal dispersion,Florida,260.0,320.0,260,2.0,True
R_1dbPrnZtgFVKQkM,Equal dispersion,Florida,260.0,320.0,240,3.0,True
R_1dbPrnZtgFVKQkM,Equal dispersion,Florida,260.0,320.0,220,3.0,True
R_1dbPrnZtgFVKQkM,Equal dispersion,Florida,260.0,320.0,200,3.0,True
R_1jrzsJssZ4yGikA,Higher dispersion,Florida,200.0,325.0,280,2.0,True
R_1jrzsJssZ4yGikA,Higher dispersion,Florida,200.0,325.0,260,2.0,True
R_1jrzsJssZ4yGikA,Higher dispersion,Florida,200.0,325.0,240,3.0,True
R_1jrzsJssZ4yGikA,Higher dispersion,Florida,200.0,325.0,220,3.0,True
R_1jrzsJssZ4yGikA,Higher dispersion,Florida,200.0,325.0,200,3.0,True
R_1OrwblrXXtoS43u,Higher dispersion,Colorado,260.0,300.0,280,0.0,True
R_1OrwblrXXtoS43u,Higher dispersion,Colorado,260.0,300.0,260,0.0,True
R_1OrwblrXXtoS43u,Higher dispersion,Colorado,260.0,300.0,240,1.0,True
R_1OrwblrXXtoS43u,Higher dispersion,Colorado,260.0,300.0,220,1.0,True
R_1OrwblrXXtoS43u,Higher dispersion,Colorado,260.0,300.0,200,3.0,True
R_1KrGQB6mCuvm0kc,Equal dispersion,Colorado,260.0,320.0,280,1.0,True
R_1KrGQB6mCuvm0kc,Equal dispersion,Colorado,260.0,320.0,260,3.0,True
R_1KrGQB6mCuvm0kc,Equal dispersion,Colorado,260.0,320.0,240,3.0,True
R_1KrGQB6mCuvm0kc,Equal dispersion,Colorado,260.0,320.0,220,3.0,True
R_1KrGQB6mCuvm0kc,Equal dispersion,Colorado,260.0,320.0,200,3.0,True
R_3prR8JCNrQ0LzbI,Equal dispersion,Colorado,280.0,320.0,280,3.0,True
R_3prR8JCNrQ0LzbI,Equal dispersion,Colorado,280.0,320.0,260,3.0,True
R_3prR8JCNrQ0LzbI,Equal dispersion,Colorado,280.0,320.0,240,3.0,True
R_3prR8JCNrQ0LzbI,Equal dispersion,Colorado,280.0,320.0,220,3.0,True
R_3prR8JCNrQ0LzbI,Equal dispersion,Colorado,280.0,320.0,200,3.0,True
R_z6bxWgv4OAY8ajv,Higher dispersion,Colorado,240.0,320.0,280,-1.0,True
R_z6bxWgv4OAY8ajv,Higher dispersion,Colorado,240.0,320.0,260,-1.0,True
R_z6bxWgv4OAY8ajv,Higher dispersion,Colorado,240.0,320.0,240,-1.0,True
R_z6bxWgv4OAY8ajv,Higher dispersion,Colorado,240.0,320.0,220,-1.0,True
R_z6bxWgv4OAY8ajv,Higher dispersion,Colorado,240.0,320.0,200,1.0,True
R_28YRIGkOH8XSqul,Equal dispersion,Colorado,280.0,320.0,280,1.0,True
R_28YRIGkOH8XSqul,Equal dispersion,Colorado,280.0,320.0,260,2.0,True
R_28YRIGkOH8XSqul,Equal dispersion,Colorado,280.0,320.0,240,3.0,True
R_28YRIGkOH8XSqul,Equal dispersion,Colorado,280.0,320.0,220,3.0,True
R_28YRIGkOH8XSqul,Equal dispersion,Colorado,280.0,320.0,200,3.0,True
R_sSuPIASSWq1ftkZ,Equal dispersion,Florida,280.0,320.0,280,1.0,True
R_sSuPIASSWq1ftkZ,Equal dispersion,Florida,280.0,320.0,260,2.0,True
R_sSuPIASSWq1ftkZ,Equal dispersion,Florida,280.0,320.0,240,2.0,True
R_sSuPIASSWq1ftkZ,Equal dispersion,Florida,280.0,320.0,220,3.0,True
R_sSuPIASSWq1ftkZ,Equal dispersion,Florida,280.0,320.0,200,3.0,True
R_3dXEGFd5sfM3ual,Equal dispersion,Florida,240.0,300.0,280,-3.0,True
R_3dXEGFd5sfM3ual,Equal dispersion,Florida,240.0,300.0,260,-1.0,True
R_3dXEGFd5sfM3ual,Equal dispersion,Florida,240.0,300.0,240,-1.0,True
R_3dXEGFd5sfM3ual,Equal dispersion,Florida,240.0,300.0,220,-1.0,True
R_3dXEGFd5sfM3ual,Equal dispersion,Florida,240.0,300.0,200,-1.0,True
R_8iUBoZaVqbneLFn,Higher dispersion,Colorado,180.0,300.0,280,-1.0,True
R_8iUBoZaVqbneLFn,Higher dispersion,Colorado,180.0,300.0,260,1.0,True
R_8iUBoZaVqbneLFn,Higher dispersion,Colorado,180.0,300.0,240,1.0,True
R_8iUBoZaVqbneLFn,Higher dispersion,Colorado,180.0,300.0,220,2.0,True
R_8iUBoZaVqbneLFn,Higher dispersion,Colorado,180.0,300.0,200,3.0,True
R_e57OdlKaJk2P7ZT,Equal dispersion,Florida,240.0,340.0,280,-1.0,True
R_e57OdlKaJk2P7ZT,Equal dispersion,Florida,240.0,340.0,260,2.0,True
R_e57OdlKaJk2P7ZT,Equal dispersion,Florida,240.0,340.0,240,3.0,True
R_e57OdlKaJk2P7ZT,Equal dispersion,Florida,240.0,340.0,220,3.0,True
R_e57OdlKaJk2P7ZT,Equal dispersion,Florida,240.0,340.0,200,3.0,True
R_3dQQxKPATPQZVYZ,Equal dispersion,Florida,240.0,280.0,280,-1.0,True
R_3dQQxKPATPQZVYZ,Equal dispersion,Florida,240.0,280.0,260,-1.0,True
R_3dQQxKPATPQZVYZ,Equal dispersion,Florida,240.0,280.0,240,2.0,True
R_3dQQxKPATPQZVYZ,Equal dispersion,Florida,240.0,280.0,220,3.0,True
R_3dQQxKPATPQZVYZ,Equal dispersion,Florida,240.0,280.0,200,3.0,True
R_OI5iBbrpnDRU6qd,Higher dispersion,Colorado,280.0,340.0,280,3.0,False
R_OI5iBbrpnDRU6qd,Higher dispersion,Colorado,280.0,340.0,260,3.0,False
R_OI5iBbrpnDRU6qd,Higher dispersion,Colorado,280.0,340.0,240,3.0,False
R_OI5iBbrpnDRU6qd,Higher dispersion,Colorado,280.0,340.0,220,2.0,False
R_OI5iBbrpnDRU6qd,Higher dispersion,Colorado,280.0,340.0,200,3.0,False
R_WBTiXQxhucP0YA9,Equal dispersion,Florida,280.0,360.0,280,3.0,False
R_WBTiXQxhucP0YA9,Equal dispersion,Florida,280.0,360.0,260,3.0,False
R_WBTiXQxhucP0YA9,Equal dispersion,Florida,280.0,360.0,240,2.0,False
R_WBTiXQxhucP0YA9,Equal dispersion,Florida,280.0,360.0,220,2.0,False
R_WBTiXQxhucP0YA9,Equal dispersion,Florida,280.0,360.0,200,3.0,False
R_1Lptby7iBfiwiHd,Equal dispersion,Florida,280.0,300.0,280,2.0,False
R_1Lptby7iBfiwiHd,Equal dispersion,Florida,280.0,300.0,260,2.0,False
R_1Lptby7iBfiwiHd,Equal dispersion,Florida,280.0,300.0,240,1.0,False
R_1Lptby7iBfiwiHd,Equal dispersion,Florida,280.0,300.0,220,3.0,False
R_1Lptby7iBfiwiHd,Equal dispersion,Florida,280.0,300.0,200,3.0,False
R_24zEnzYMlCMmju1,Equal dispersion,Florida,260.0,310.0,280,-1.0,False
R_24zEnzYMlCMmju1,Equal dispersion,Florida,260.0,310.0,260,-2.0,False
R_24zEnzYMlCMmju1,Equal dispersion,Florida,260.0,310.0,240,-1.0,False
R_24zEnzYMlCMmju1,Equal dispersion,Florida,260.0,310.0,220,0.0,False
R_24zEnzYMlCMmju1,Equal dispersion,Florida,260.0,310.0,200,1.0,False
R_1IAG23hrwtF1kMN,Equal dispersion,Florida,240.0,280.0,280,1.0,True
R_1IAG23hrwtF1kMN,Equal dispersion,Florida,240.0,280.0,260,2.0,True
R_1IAG23hrwtF1kMN,Equal dispersion,Florida,240.0,280.0,240,3.0,True
R_1IAG23hrwtF1kMN,Equal dispersion,Florida,240.0,280.0,220,3.0,True
R_1IAG23hrwtF1kMN,Equal dispersion,Florida,240.0,280.0,200,3.0,True
R_37zbEBzlLDvj26J,Higher dispersion,Florida,300.0,340.0,280,3.0,True
R_37zbEBzlLDvj26J,Higher dispersion,Florida,300.0,340.0,260,3.0,True
R_37zbEBzlLDvj26J,Higher dispersion,Florida,300.0,340.0,240,3.0,True
R_37zbEBzlLDvj26J,Higher dispersion,Florida,300.0,340.0,220,3.0,True
R_37zbEBzlLDvj26J,Higher dispersion,Florida,300.0,340.0,200,3.0,True
R_ywp5qmwYg8jhUVb,Equal dispersion,Florida,240.0,290.0,280,-2.0,True
R_ywp5qmwYg8jhUVb,Equal dispersion,Florida,240.0,290.0,260,0.0,True
R_ywp5qmwYg8jhUVb,Equal dispersion,Florida,240.0,290.0,240,2.0,True
R_ywp5qmwYg8jhUVb,Equal dispersion,Florida,240.0,290.0,220,3.0,True
R_ywp5qmwYg8jhUVb,Equal dispersion,Florida,240.0,290.0,200,3.0,True
R_3PbCXEw3Sg5sWef,Higher dispersion,Florida,240.0,300.0,280,-1.0,True
R_3PbCXEw3Sg5sWef,Higher dispersion,Florida,240.0,300.0,260,-1.0,True
R_3PbCXEw3Sg5sWef,Higher dispersion,Florida,240.0,300.0,240,1.0,True
R_3PbCXEw3Sg5sWef,Higher dispersion,Florida,240.0,300.0,220,2.0,True
R_3PbCXEw3Sg5sWef,Higher dispersion,Florida,240.0,300.0,200,3.0,True
R_3mjHhb68HyFNyxF,Equal dispersion,Florida,260.0,275.0,280,1.0,True
R_3mjHhb68HyFNyxF,Equal dispersion,Florida,260.0,275.0,260,1.0,True
R_3mjHhb68HyFNyxF,Equal dispersion,Florida,260.0,275.0,240,1.0,True
R_3mjHhb68HyFNyxF,Equal dispersion,Florida,260.0,275.0,220,2.0,True
R_3mjHhb68HyFNyxF,Equal dispersion,Florida,260.0,275.0,200,3.0,True
R_1Fx0sVRbP4pjk0C,Equal dispersion,Colorado,260.0,320.0,280,1.0,True
R_1Fx0sVRbP4pjk0C,Equal dispersion,Colorado,260.0,320.0,260,2.0,True
R_1Fx0sVRbP4pjk0C,Equal dispersion,Colorado,260.0,320.0,240,3.0,True
R_1Fx0sVRbP4pjk0C,Equal dispersion,Colorado,260.0,320.0,220,3.0,True
R_1Fx0sVRbP4pjk0C,Equal dispersion,Colorado,260.0,320.0,200,3.0,True
R_1gbybe1r9ATgjz7,Higher dispersion,Colorado,260.0,320.0,280,-1.0,True
R_1gbybe1r9ATgjz7,Higher dispersion,Colorado,260.0,320.0,260,2.0,True
R_1gbybe1r9ATgjz7,Higher dispersion,Colorado,260.0,320.0,240,3.0,True
R_1gbybe1r9ATgjz7,Higher dispersion,Colorado,260.0,320.0,220,3.0,True
R_1gbybe1r9ATgjz7,Higher dispersion,Colorado,260.0,320.0,200,3.0,True
R_2TBOfiy9OqToWwm,Equal dispersion,Colorado,220.0,260.0,280,-3.0,True
R_2TBOfiy9OqToWwm,Equal dispersion,Colorado,220.0,260.0,260,-2.0,True
R_2TBOfiy9OqToWwm,Equal dispersion,Colorado,220.0,260.0,240,1.0,True
R_2TBOfiy9OqToWwm,Equal dispersion,Colorado,220.0,260.0,220,3.0,True
R_2TBOfiy9OqToWwm,Equal dispersion,Colorado,220.0,260.0,200,3.0,True
R_2ExUB5n9FrNwm17,Equal dispersion,Colorado,200.0,320.0,280,0.0,True
R_2ExUB5n9FrNwm17,Equal dispersion,Colorado,200.0,320.0,260,1.0,True
R_2ExUB5n9FrNwm17,Equal dispersion,Colorado,200.0,320.0,240,1.0,True
R_2ExUB5n9FrNwm17,Equal dispersion,Colorado,200.0,320.0,220,1.0,True
R_2ExUB5n9FrNwm17,Equal dispersion,Colorado,200.0,320.0,200,3.0,True
R_2VsUeiCnvfpSNz3,Equal dispersion,Colorado,260.0,320.0,280,1.0,True
R_2VsUeiCnvfpSNz3,Equal dispersion,Colorado,260.0,320.0,260,2.0,True
R_2VsUeiCnvfpSNz3,Equal dispersion,Colorado,260.0,320.0,240,3.0,True
R_2VsUeiCnvfpSNz3,Equal dispersion,Colorado,260.0,320.0,220,3.0,True
R_2VsUeiCnvfpSNz3,Equal dispersion,Colorado,260.0,320.0,200,3.0,True
R_1dz97e1pAQsWqFi,Higher dispersion,Colorado,120.0,280.0,280,-1.0,False
R_1dz97e1pAQsWqFi,Higher dispersion,Colorado,120.0,280.0,260,-2.0,False
R_1dz97e1pAQsWqFi,Higher dispersion,Colorado,120.0,280.0,240,-1.0,False
R_1dz97e1pAQsWqFi,Higher dispersion,Colorado,120.0,280.0,220,-1.0,False
R_1dz97e1pAQsWqFi,Higher dispersion,Colorado,120.0,280.0,200,3.0,False
R_1CeJ1t9GaHJoBjr,Higher dispersion,Florida,160.0,300.0,280,-1.0,True
R_1CeJ1t9GaHJoBjr,Higher dispersion,Florida,160.0,300.0,260,-1.0,True
R_1CeJ1t9GaHJoBjr,Higher dispersion,Florida,160.0,300.0,240,1.0,True
R_1CeJ1t9GaHJoBjr,Higher dispersion,Florida,160.0,300.0,220,2.0,True
R_1CeJ1t9GaHJoBjr,Higher dispersion,Florida,160.0,300.0,200,3.0,True
R_1pJNhwgrsZbQAps,Equal dispersion,Florida,280.0,330.0,280,0.0,True
R_1pJNhwgrsZbQAps,Equal dispersion,Florida,280.0,330.0,260,1.0,True
R_1pJNhwgrsZbQAps,Equal dispersion,Florida,280.0,330.0,240,2.0,True
R_1pJNhwgrsZbQAps,Equal dispersion,Florida,280.0,330.0,220,3.0,True
R_1pJNhwgrsZbQAps,Equal dispersion,Florida,280.0,330.0,200,3.0,True
R_24oZPg4YYJwE2JF,Equal dispersion,Colorado,240.0,350.0,280,2.0,True
R_24oZPg4YYJwE2JF,Equal dispersion,Colorado,240.0,350.0,260,3.0,True
R_24oZPg4YYJwE2JF,Equal dispersion,Colorado,240.0,350.0,240,3.0,True
R_24oZPg4YYJwE2JF,Equal dispersion,Colorado,240.0,350.0,220,3.0,True
R_24oZPg4YYJwE2JF,Equal dispersion,Colorado,240.0,350.0,200,3.0,True
R_2rpD9IjUwLbcUhj,Equal dispersion,Colorado,280.0,340.0,280,2.0,True
R_2rpD9IjUwLbcUhj,Equal dispersion,Colorado,280.0,340.0,260,3.0,True
R_2rpD9IjUwLbcUhj,Equal dispersion,Colorado,280.0,340.0,240,3.0,True
R_2rpD9IjUwLbcUhj,Equal dispersion,Colorado,280.0,340.0,220,3.0,True
R_2rpD9IjUwLbcUhj,Equal dispersion,Colorado,280.0,340.0,200,3.0,True
R_1FnXzi4U40kkZjO,Higher dispersion,Florida,240.0,320.0,280,1.0,True
R_1FnXzi4U40kkZjO,Higher dispersion,Florida,240.0,320.0,260,1.0,True
R_1FnXzi4U40kkZjO,Higher dispersion,Florida,240.0,320.0,240,2.0,True
R_1FnXzi4U40kkZjO,Higher dispersion,Florida,240.0,320.0,220,3.0,True
R_1FnXzi4U40kkZjO,Higher dispersion,Florida,240.0,320.0,200,3.0,True
R_3mdAkpE7eCJRdMR,Higher dispersion,Colorado,20.0,15.0,280,1.0,False
R_3mdAkpE7eCJRdMR,Higher dispersion,Colorado,20.0,15.0,260,3.0,False
R_3mdAkpE7eCJRdMR,Higher dispersion,Colorado,20.0,15.0,240,2.0,False
R_3mdAkpE7eCJRdMR,Higher dispersion,Colorado,20.0,15.0,220,2.0,False
R_3mdAkpE7eCJRdMR,Higher dispersion,Colorado,20.0,15.0,200,2.0,False
R_qVLGIqsf02Xh5ER,Higher dispersion,Florida,180.0,320.0,280,-3.0,True
R_qVLGIqsf02Xh5ER,Higher dispersion,Florida,180.0,320.0,260,-3.0,True
R_qVLGIqsf02Xh5ER,Higher dispersion,Florida,180.0,320.0,240,-3.0,True
R_qVLGIqsf02Xh5ER,Higher dispersion,Florida,180.0,320.0,220,-3.0,True
R_qVLGIqsf02Xh5ER,Higher dispersion,Florida,180.0,320.0,200,-3.0,True
R_3GEdQMxG6cYfTFs,Higher dispersion,Florida,200.0,260.0,280,-1.0,False
R_3GEdQMxG6cYfTFs,Higher dispersion,Florida,200.0,260.0,260,-1.0,False
R_3GEdQMxG6cYfTFs,Higher dispersion,Florida,200.0,260.0,240,-2.0,False
R_3GEdQMxG6cYfTFs,Higher dispersion,Florida,200.0,260.0,220,1.0,False
R_3GEdQMxG6cYfTFs,Higher dispersion,Florida,200.0,260.0,200,2.0,False
R_spT9z2Pb4VTFgHL,Higher dispersion,Florida,260.0,300.0,280,-3.0,True
R_spT9z2Pb4VTFgHL,Higher dispersion,Florida,260.0,300.0,260,-3.0,True
R_spT9z2Pb4VTFgHL,Higher dispersion,Florida,260.0,300.0,240,-3.0,True
R_spT9z2Pb4VTFgHL,Higher dispersion,Florida,260.0,300.0,220,-2.0,True
R_spT9z2Pb4VTFgHL,Higher dispersion,Florida,260.0,300.0,200,-1.0,True
R_2xEqhJxsMNNZKP4,Higher dispersion,Florida,120.0,280.0,280,1.0,True
R_2xEqhJxsMNNZKP4,Higher dispersion,Florida,120.0,280.0,260,1.0,True
R_2xEqhJxsMNNZKP4,Higher dispersion,Florida,120.0,280.0,240,1.0,True
R_2xEqhJxsMNNZKP4,Higher dispersion,Florida,120.0,280.0,220,1.0,True
R_2xEqhJxsMNNZKP4,Higher dispersion,Florida,120.0,280.0,200,2.0,True
R_30u9HMqmNkQb8aj,Equal dispersion,Florida,280.0,300.0,280,-1.0,True
R_30u9HMqmNkQb8aj,Equal dispersion,Florida,280.0,300.0,260,1.0,True
R_30u9HMqmNkQb8aj,Equal dispersion,Florida,280.0,300.0,240,1.0,True
R_30u9HMqmNkQb8aj,Equal dispersion,Florida,280.0,300.0,220,1.0,True
R_30u9HMqmNkQb8aj,Equal dispersion,Florida,280.0,300.0,200,3.0,True
R_40JbXa8lWfggI0h,Higher dispersion,Florida,180.0,400.0,280,-1.0,True
R_40JbXa8lWfggI0h,Higher dispersion,Florida,180.0,400.0,260,-1.0,True
R_40JbXa8lWfggI0h,Higher dispersion,Florida,180.0,400.0,240,-1.0,True
R_40JbXa8lWfggI0h,Higher dispersion,Florida,180.0,400.0,220,-1.0,True
R_40JbXa8lWfggI0h,Higher dispersion,Florida,180.0,400.0,200,1.0,True
R_24uBDUqAJ0ql8EL,Equal dispersion,Colorado,240.0,320.0,280,2.0,True
R_24uBDUqAJ0ql8EL,Equal dispersion,Colorado,240.0,320.0,260,3.0,True
R_24uBDUqAJ0ql8EL,Equal dispersion,Colorado,240.0,320.0,240,3.0,True
R_24uBDUqAJ0ql8EL,Equal dispersion,Colorado,240.0,320.0,220,3.0,True
R_24uBDUqAJ0ql8EL,Equal dispersion,Colorado,240.0,320.0,200,3.0,True
R_2QnQVA89hEcttYm,Equal dispersion,Florida,280.0,340.0,280,1.0,True
R_2QnQVA89hEcttYm,Equal dispersion,Florida,280.0,340.0,260,2.0,True
R_2QnQVA89hEcttYm,Equal dispersion,Florida,280.0,340.0,240,2.0,True
R_2QnQVA89hEcttYm,Equal dispersion,Florida,280.0,340.0,220,2.0,True
R_2QnQVA89hEcttYm,Equal dispersion,Florida,280.0,340.0,200,3.0,True
R_1iecdCy9GWBlFME,Higher dispersion,Colorado,280.0,400.0,280,2.0,True
R_1iecdCy9GWBlFME,Higher dispersion,Colorado,280.0,400.0,260,2.0,True
R_1iecdCy9GWBlFME,Higher dispersion,Colorado,280.0,400.0,240,2.0,True
R_1iecdCy9GWBlFME,Higher dispersion,Colorado,280.0,400.0,220,3.0,True
R_1iecdCy9GWBlFME,Higher dispersion,Colorado,280.0,400.0,200,3.0,True
R_2BwIfFNPs908Gne,Equal dispersion,Florida,260.0,300.0,280,1.0,True
R_2BwIfFNPs908Gne,Equal dispersion,Florida,260.0,300.0,260,3.0,True
R_2BwIfFNPs908Gne,Equal dispersion,Florida,260.0,300.0,240,3.0,True
R_2BwIfFNPs908Gne,Equal dispersion,Florida,260.0,300.0,220,3.0,True
R_2BwIfFNPs908Gne,Equal dispersion,Florida,260.0,300.0,200,3.0,True
R_12D3cutKmwjexDO,Equal dispersion,Florida,200.0,300.0,280,1.0,True
R_12D3cutKmwjexDO,Equal dispersion,Florida,200.0,300.0,260,2.0,True
R_12D3cutKmwjexDO,Equal dispersion,Florida,200.0,300.0,240,2.0,True
R_12D3cutKmwjexDO,Equal dispersion,Florida,200.0,300.0,220,2.0,True
R_12D3cutKmwjexDO,Equal dispersion,Florida,200.0,300.0,200,3.0,True
R_2VmD5Sdqx2Tjqy5,Equal dispersion,Colorado,200.0,300.0,280,1.0,True
R_2VmD5Sdqx2Tjqy5,Equal dispersion,Colorado,200.0,300.0,260,1.0,True
R_2VmD5Sdqx2Tjqy5,Equal dispersion,Colorado,200.0,300.0,240,3.0,True
R_2VmD5Sdqx2Tjqy5,Equal dispersion,Colorado,200.0,300.0,220,3.0,True
R_2VmD5Sdqx2Tjqy5,Equal dispersion,Colorado,200.0,300.0,200,3.0,True
R_Z9RkkxLBbUNeh57,Higher dispersion,Colorado,180.0,320.0,280,3.0,True
R_Z9RkkxLBbUNeh57,Higher dispersion,Colorado,180.0,320.0,260,3.0,True
R_Z9RkkxLBbUNeh57,Higher dispersion,Colorado,180.0,320.0,240,3.0,True
R_Z9RkkxLBbUNeh57,Higher dispersion,Colorado,180.0,320.0,220,3.0,True
R_Z9RkkxLBbUNeh57,Higher dispersion,Colorado,180.0,320.0,200,3.0,True
