StartDate,EndDate,Duration (in seconds),ResponseId,Avg_Colorado,Min_Colorado,1_WTA_Colorado,1_Time_Colorado_First Click,1_Time_Colorado_Last Click,1_Time_Colorado_Page Submit,1_Time_Colorado_Click Count,2_WTA_Colorado,2_Time_Colorado_First Click,2_Time_Colorado_Last Click,2_Time_Colorado_Page Submit,2_Time_Colorado_Click Count,3_WTA_Colorado,3_Time_Colorado_First Click,3_Time_Colorado_Last Click,3_Time_Colorado_Page Submit,3_Time_Colorado_Click Count,4_WTA_Colorado,4_Time_Colorado_First Click,4_Time_Colorado_Last Click,4_Time_Colorado_Page Submit,4_Time_Colorado_Click Count,5_WTA_Colorado,5_Time_Colorado_First Click,5_Time_Colorado_Last Click,5_Time_Colorado_Page Submit,5_Time_Colorado_Click Count,Avg_Florida,Avg_Colorado,1_WTA_Florida,1_Time_Florida_First Click,1_Time_Florida_Last Click,1_Time_Florida_Page Submit,1_Time_Florida_Click Count,2_WTA_Florida,2_Time_Florida_First Click,2_Time_Florida_Last Click,2_Time_Florida_Page Submit,2_Time_Florida_Click Count,3_WTA_Florida,3_Time_Florida_First Click,3_Time_Florida_Last Click,3_Time_Florida_Page Submit,3_Time_Florida_Click Count,4_WTA_Florida,4_Time_Florida_First Click,4_Time_Florida_Last Click,4_Time_Florida_Page Submit,4_Time_Florida_Click Count,5_WTA_Florida,5_Time_Florida_First Click,5_Time_Florida_Last Click,5_Time_Florida_Page Submit,5_Time_Florida_Click Count,prices,item_names,prices_florida,prices_colorado,dispersion,manipulated
27/06/2019 16:36,27/06/2019 16:39,200,R_6zlZ2ehRd8ZUyVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,240,-1,18.838,18.838,21.966,1,-1,11.021,11.021,12.261,1,3,6.782,6.782,9.12,1,3,6.313,6.313,7.889,1,3,2.643,2.643,8.235,1,"360,380,300,320,340,280,320,360,340,380,400,300,300,340,240,340,320,260,320,340,320,360,340,380,320,280,300,280,360,320,380,240,300,340,320,260,300,300,260,320,320,280,300,400,360,280,260,360,340,280",,280;280;320;260;340;300;240;380;320;360;280;320;360;320;320;260;340;300;300;400;380;340;340;300;360,340;360;260;360;400;300;280;320;260;300;300;320;280;300;380;340;340;320;240;340;360;320;280;320;380,same,colorado
27/06/2019 16:37,27/06/2019 16:39,117,R_PzV87knwUW5fOVP,320,180,1,1.79,1.79,3.151,1,1,1.883,1.883,3.06,1,0,1.44,1.44,2.62,1,1,8.526,10.304,11.467,3,1,2.272,2.272,3.855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"280,440,300,280,360,280,300,400,260,340,320,320,160,380,340,380,340,280,320,240,260,420,320,320,320,500,280,200,460,340,360,340,300,140,300,320,220,360,240,400,180,300,360,340,260,300,380,360,480,320",,320;480;360;300;180;400;220;320;140;340;460;200;280;500;320;420;240;340;380;160;260;300;360;280;440,380;300;260;340;360;240;360;300;300;360;340;320;320;260;320;280;340;380;320;320;340;400;280;300;280,higher,florida
27/06/2019 16:36,27/06/2019 16:39,204,R_324UjzrS2kcIiKF,340,300,3,8.286,12.576,14.622,3,3,5.439,9.13,10.768,3,3,4.9,7.364,8.775,2,3,2.946,8.034,8.992,3,3,3.22,7.17,8.238,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,340,380,300,320,260,260,360,320,280,320,320,280,340,260,360,340,360,260,240,240,280,320,300,340,400,280,340,400,320,300,360,340,340,300,280,340,320,300,380,360,300,380,360,300,300,320,280,320,380",,380;300;300;360;360;320;340;280;360;300;320;340;280;400;300;320;240;260;340;280;320;260;320;380;340,320;280;320;380;300;380;300;300;340;340;400;340;280;240;260;360;340;360;320;320;280;360;260;300;320,same,florida
27/06/2019 16:38,27/06/2019 16:40,126,R_tXv5jV3Fa6aRgc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,240,-2,8.285,8.285,9.821,1,-2,3.55,3.55,4.759,1,-2,2.985,2.985,4.726,1,-2,1.663,1.663,2.855,1,-2,1.438,1.438,2.559,1,"320,300,240,300,280,280,340,300,380,320,340,320,360,320,340,360,280,300,320,400,300,340,360,340,380,340,260,280,380,300,260,300,360,260,320,320,320,280,360,300,280,360,240,320,260,400,380,340,320,340",,340;320;380;320;240;360;300;360;280;320;320;260;260;300;280;360;340;400;340;340;320;380;300;280;300,340;400;260;280;320;360;300;380;260;340;380;340;300;320;300;280;360;320;360;320;340;280;240;300;320,same,colorado
27/06/2019 16:35,27/06/2019 16:40,298,R_1NlfgILamj3aXFa,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,260,-1,26.843,26.843,35.028,1,1,11.408,11.408,14.06,1,2,7.801,7.801,14.483,1,3,7.254,7.254,8.739,1,3,5.82,5.82,6.915,1,"340,280,320,260,360,260,260,360,320,380,280,360,280,360,400,360,300,280,300,320,340,300,340,400,340,380,280,340,360,320,380,320,340,260,280,320,340,340,300,300,320,380,320,320,320,300,300,240,240,300",,240;300;320;320;340;320;280;380;340;380;400;340;300;320;300;300;360;360;280;360;320;260;260;280;340,300;240;300;320;320;380;300;300;340;260;340;320;320;360;280;340;340;280;400;280;380;360;260;360;320,same,colorado
27/06/2019 16:38,27/06/2019 16:40,155,R_eEhgq7Ty7WuKMUx,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,240,-1,7.051,8.263,9.925,2,1,3.923,6.605,6.976,2,3,2.782,4.944,5.338,3,3,1.215,1.215,2.815,1,3,1.577,1.577,2.619,1,"360,340,340,320,320,400,280,320,380,380,320,360,300,300,340,300,300,300,340,340,320,340,300,280,280,340,360,380,260,360,300,280,380,320,240,340,320,360,280,260,240,260,360,400,300,280,320,260,320,320",,320;260;320;300;400;360;240;260;280;340;380;280;300;360;380;280;340;340;300;340;300;360;320;320;320,320;280;260;360;320;240;320;260;360;340;280;300;320;340;300;300;300;320;380;380;280;400;340;340;360,same,colorado
27/06/2019 16:38,27/06/2019 16:41,173,R_3GrMDyZDX1iMb5t,320,280,2,13.839,13.839,18.824,1,1,10.521,10.521,11.803,1,1,11.593,11.593,12.643,1,3,4.918,4.918,6.365,1,3,7.973,7.973,8.666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,280,360,280,360,360,260,240,300,340,340,300,300,320,400,280,380,340,320,280,300,280,260,300,260,380,300,340,340,320,380,320,280,340,260,340,320,360,340,320,380,320,360,300,320,320,240,300,320,360",,240;320;360;260;340;320;380;320;340;340;300;260;280;300;280;320;340;380;400;320;300;300;360;360;280,360;320;300;320;300;360;320;380;320;340;320;340;280;300;380;260;280;340;340;300;240;260;360;280;400,same,florida
27/06/2019 16:38,27/06/2019 16:41,174,R_3EnYeRuVcPxr53W,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,260,3,9.917,9.917,11.098,1,3,8.293,8.293,9.538,1,3,6.344,6.344,7.605,1,3,2.504,2.504,4.326,1,2,9.546,9.546,11.247,1,"280,480,360,220,300,320,180,320,280,280,320,340,300,380,280,280,200,340,140,380,340,380,160,360,400,440,240,260,360,300,460,320,320,300,400,260,320,360,340,340,500,300,340,240,360,300,320,420,320,260",,260;320;300;360;340;320;260;300;320;320;300;360;240;400;380;340;340;280;380;300;340;280;320;360;280,420;320;240;340;300;500;340;360;400;460;260;440;360;160;380;140;200;280;320;280;180;320;300;220;480,higher,colorado
27/06/2019 16:38,27/06/2019 16:41,202,R_306nXniBXErfnnI,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,250,3,3.534,28.016,30.121,10,3,5.316,30.208,31.328,3,3,2.169,3.36,4.211,2,3,2.705,3.617,4.661,2,3,1.56,3.541,4.499,3,"240,340,340,320,320,340,300,280,300,300,380,300,480,200,220,320,340,420,320,400,260,320,320,360,140,280,340,300,360,280,380,460,320,240,360,280,180,440,260,360,320,360,380,340,400,500,280,300,260,160",,260;400;380;360;280;360;300;280;360;320;260;320;340;320;300;380;300;280;300;340;320;320;340;340;240,160;300;280;500;340;360;320;260;440;180;240;320;460;380;280;360;340;140;320;400;420;220;200;480;300,higher,colorado
27/06/2019 16:40,27/06/2019 16:42,127,R_2sXxJLJHUqrzDs3,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,160,-3,13.393,13.393,14.988,1,-3,5.274,5.274,7.048,1,-3,2.029,2.029,3.083,1,-3,1.239,1.239,2.309,1,-3,0.907,0.907,2.041,1,"300,280,320,320,280,340,360,260,460,220,360,480,280,340,320,340,500,140,320,340,380,400,320,260,300,300,380,420,360,320,240,180,440,300,360,340,320,320,260,280,300,300,380,400,340,160,200,280,360,240",,240;360;280;340;380;300;260;320;360;300;320;380;300;320;400;340;320;340;280;360;260;340;280;320;300,200;160;400;300;280;320;340;440;180;240;360;420;300;260;380;320;140;500;340;480;220;460;360;320;280,higher,colorado
27/06/2019 16:40,27/06/2019 16:42,133,R_3G9D3sWpQsKiDqf,340,280,1,5.423,5.423,7.591,1,2,4.235,4.235,9.493,1,3,2.406,2.406,4.149,1,3,1.582,1.582,2.863,1,3,1.189,1.189,2.224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,300,300,340,240,320,460,160,360,140,340,260,280,360,280,320,340,380,440,320,180,280,380,280,320,300,300,320,240,420,360,340,300,360,400,340,280,340,300,260,360,380,200,320,260,480,320,500,220,400",,220;500;480;200;260;300;400;340;420;240;320;300;280;380;280;180;320;440;360;140;360;160;460;320;340,400;320;260;320;380;360;340;280;340;360;300;360;300;320;380;340;320;280;280;260;340;240;300;300;320,higher,florida
27/06/2019 16:40,27/06/2019 16:42,132,R_1gqfgfT9arMvMkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,200,-1,8.034,8.034,12.364,1,-2,3.036,3.036,5.366,1,-2,1.828,1.828,2.776,1,-1,1.205,1.205,2.05,1,-1,2.94,2.94,3.777,1,"280,280,480,360,360,320,240,460,340,300,400,380,280,260,360,360,160,320,140,260,320,300,440,340,340,320,320,380,200,280,260,340,300,240,500,400,420,340,320,320,280,380,360,340,220,180,320,300,300,300",,300;320;360;380;280;320;320;340;400;240;300;320;340;340;300;260;320;360;260;280;380;300;340;360;280,300;300;180;220;340;420;500;340;260;280;200;380;320;440;320;140;160;360;400;460;240;320;360;480;280,higher,colorado
27/06/2019 16:37,27/06/2019 16:43,332,R_SAD63vZ6ihuhQMV,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,140,2,6.814,9.502,10.697,3,1,10.189,11.946,13.06,2,1,0.901,8.301,9.571,2,2,1.037,4.163,6.329,2,2,0.912,4.112,6.224,4,"340,320,400,360,300,400,340,380,280,280,360,360,200,320,240,340,260,380,340,180,340,160,480,220,280,280,420,320,260,320,300,320,460,340,320,320,240,300,300,280,440,320,380,300,260,360,360,500,300,140",,360;300;380;320;280;300;300;240;320;320;300;320;260;320;280;280;340;340;380;260;340;360;400;360;340,140;300;500;360;260;440;340;460;320;420;220;480;160;180;240;320;200;360;280;280;380;340;300;400;320,higher,colorado
27/06/2019 16:40,27/06/2019 16:43,189,R_ymEaAp8uVsAJN8l,200,140,-1,17.727,17.727,20.691,1,-1,4.244,5.234,6.838,2,-1,4.071,4.071,6.045,1,-1,3.604,3.604,5.872,1,0,2.67,2.67,4.308,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,320,380,280,400,340,320,360,280,320,260,180,420,320,300,360,480,340,280,380,320,340,240,360,400,340,360,300,440,380,500,460,200,280,320,280,140,300,220,260,300,240,300,260,320,340,160,360,300,340",,360;160;260;300;240;220;300;140;280;280;200;460;500;380;440;340;360;480;320;420;180;320;340;400;320,340;300;340;320;300;260;320;300;360;400;240;340;320;380;280;340;360;300;260;280;360;320;280;380;320,higher,florida
27/06/2019 16:42,27/06/2019 16:44,165,R_3hyZHXw46BDAVPQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,160,-1,9.363,9.363,11.096,1,-1,7.188,7.188,8.909,1,-1,7.173,7.173,8.506,1,-1,4.99,4.99,6.621,1,-1,3.352,3.352,7.151,1,"320,340,360,180,320,500,280,340,220,300,240,280,280,340,380,200,360,320,260,320,400,360,400,360,280,300,160,260,300,460,360,240,440,380,320,280,340,320,140,300,420,260,300,320,300,480,340,380,340,320",,340;380;340;300;320;300;260;300;320;280;320;380;240;260;400;360;320;360;280;300;340;280;320;360;340,320;480;420;140;340;440;360;460;300;160;300;280;360;400;260;320;200;380;340;280;240;220;500;180;320,higher,colorado
27/06/2019 16:42,27/06/2019 16:45,207,R_11cn0noaQ24WbNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,320,1,10.656,12.323,14.215,2,0,5.217,8.519,8.897,2,2,2.01,2.01,3.206,1,1,2.48,2.48,3.445,1,0,2.149,2.149,3.427,1,"320,320,240,280,320,280,300,340,320,380,340,340,280,380,300,360,380,360,400,280,360,320,360,340,280,380,320,340,320,300,260,280,340,340,300,340,320,240,300,360,260,300,260,260,320,300,300,320,400,360",,320;300;300;260;360;300;240;300;340;280;260;380;320;400;360;360;380;280;340;340;320;340;280;320;320,360;400;320;260;260;300;320;340;340;300;320;340;320;280;340;360;360;280;380;300;380;300;280;320;240,same,colorado
27/06/2019 16:43,27/06/2019 16:45,150,R_YWXSF4uWjsTKAPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,280,2,14.105,14.105,16.221,1,2,6.51,6.51,8.995,1,3,4.921,4.921,8.001,1,3,3.569,3.569,4.873,1,3,2.3,2.3,3.816,1,"320,420,240,280,320,260,320,140,460,320,160,300,360,260,360,300,300,300,180,340,220,500,440,280,280,380,340,400,300,400,260,360,340,380,200,320,280,280,340,340,340,240,320,360,320,380,300,360,480,320",,320;300;380;320;240;340;340;340;380;340;360;300;400;280;280;300;300;360;260;360;320;320;260;320;280,480;360;360;320;280;280;320;200;260;400;340;380;440;500;220;340;180;300;300;160;460;140;240;420;320,higher,colorado
27/06/2019 16:43,27/06/2019 16:46,179,R_2rwJFCsgg17k2wy,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,260,0,6.965,8.478,8.701,2,1,2.754,2.754,3.757,1,2,2.71,2.71,4.088,1,3,2.934,3.907,4.448,2,3,1.187,1.187,2.014,1,"340,340,260,300,320,300,320,380,360,320,360,340,380,300,260,440,460,280,300,280,320,400,160,280,340,200,500,360,280,420,320,400,240,320,280,380,320,220,360,300,180,260,340,340,140,240,300,360,320,480",,360;300;340;260;300;360;320;380;240;320;280;360;340;280;400;320;280;300;320;380;300;320;260;340;340,480;320;240;140;340;180;220;280;320;400;420;500;200;160;280;300;460;440;260;380;340;360;360;320;300,higher,colorado
27/06/2019 16:43,27/06/2019 16:47,232,R_1jJLUhjfXOQ9qJP,340,240,-1,21.699,21.699,23.943,1,-1,5.977,5.977,7.556,1,3,5.488,6.293,7.201,2,3,9.899,9.899,11.356,1,3,10.104,16.025,17.214,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,380,280,340,300,400,320,320,380,340,320,340,360,240,320,300,360,300,300,320,320,280,340,360,340,300,260,320,340,360,260,280,340,380,280,300,360,380,300,320,300,320,360,320,400,340,260,240,280,280",,280;340;400;320;360;300;380;340;280;340;260;300;360;340;280;320;360;300;320;240;320;320;300;380;260,280;240;260;320;300;320;380;360;300;280;260;360;320;340;320;300;300;360;340;340;380;320;400;340;280,same,florida
27/06/2019 16:44,27/06/2019 16:47,161,R_3jdsCEPpAsW7U7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,240,2,7.796,9.144,11.363,2,2,2.989,6.23,8.164,3,3,2.747,4.062,6.155,3,3,0.891,2.869,4.021,2,3,5.268,7.92,9.439,3,"380,300,360,460,380,280,360,240,220,320,340,380,140,300,280,340,160,360,300,300,320,340,480,360,200,340,360,500,320,260,320,320,180,300,240,260,400,440,420,280,280,320,280,340,320,260,340,320,400,300",,400;340;260;320;320;280;240;300;320;320;260;320;360;340;360;340;300;300;280;300;340;360;280;380;380,300;320;340;280;280;420;440;400;260;180;500;200;480;320;360;160;340;140;380;320;220;240;460;360;300,higher,colorado
27/06/2019 16:44,27/06/2019 16:47,185,R_2R50CHNuAgwJSvA,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,240,1,8.527,17.059,17.854,7,2,4.304,7.178,7.848,5,2,3.376,5.526,6,5,2,2.966,5.169,5.644,4,3,5.572,6.95,7.593,2,"260,300,300,300,300,400,320,340,380,340,320,340,340,360,360,300,360,340,320,340,320,320,280,320,280,240,320,260,360,320,320,260,400,380,300,280,360,360,280,340,380,320,240,300,380,300,280,340,260,280",,280;340;280;300;240;380;340;300;400;260;320;360;260;320;280;320;320;320;360;300;360;340;340;380;300,260;300;380;320;280;360;360;280;380;320;320;240;280;340;340;360;340;320;340;320;400;300;300;300;260,same,colorado
27/06/2019 16:45,27/06/2019 16:47,122,R_By6WGN8AE2j0kxz,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,240,1,7.493,7.493,8.32,1,1,3.344,3.344,4.698,1,2,3.029,3.029,4.136,1,2,1.128,1.128,2.754,1,3,1.467,1.467,2.724,1,"260,320,160,380,200,460,340,260,300,240,280,320,320,260,380,360,320,340,400,340,220,360,300,320,300,180,360,440,480,280,240,300,420,500,280,340,280,400,320,140,340,320,300,340,280,360,360,320,380,300",,380;320;340;300;340;400;280;300;240;280;360;300;320;300;360;340;360;380;260;320;320;280;340;320;260,300;360;360;280;320;140;320;280;340;500;420;480;440;180;220;400;340;320;240;300;260;460;200;380;160,higher,colorado
27/06/2019 16:44,27/06/2019 16:47,161,R_2aRHrD3Hfd11qB7,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,200,-1,9.238,9.238,12.196,1,-1,3.999,3.999,8.889,1,-1,2.989,2.989,4.502,1,-1,2.87,2.87,4.681,1,0,2.956,6.099,7.14,2,"400,380,420,300,360,140,440,280,320,360,320,300,180,260,360,340,320,240,280,400,300,280,260,320,480,300,280,380,240,360,160,300,280,220,340,300,340,340,460,500,380,340,320,360,320,200,320,340,260,320",,320;360;320;340;380;340;340;300;240;300;320;260;280;300;280;320;340;360;260;300;320;280;360;380;400,260;340;320;200;320;500;460;300;340;220;280;160;360;380;280;480;400;240;180;320;360;440;140;300;420,higher,colorado
27/06/2019 16:45,27/06/2019 16:47,122,R_1dz977VhkNMdm8E,310,260,1,9.168,9.168,10.831,1,3,2.964,2.964,4.291,1,3,1.962,1.962,3.873,1,3,1.628,1.628,2.987,1,3,1.34,1.34,2.474,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,300,340,240,360,300,280,360,320,340,320,340,320,260,340,300,240,360,320,300,320,280,320,260,340,320,300,280,360,280,380,280,260,380,320,300,320,300,340,380,340,260,360,300,340,360,380,280,320,400",,400;280;300;360;340;380;340;300;320;300;380;280;260;320;280;320;260;320;340;320;360;360;240;340;300,320;380;360;340;260;320;260;380;280;360;280;300;320;340;300;320;360;240;300;340;320;340;280;300;400,same,florida
27/06/2019 16:45,27/06/2019 16:47,146,R_1hGvws97lDG0LXc,320,240,1,11.592,11.592,14.307,1,1,8.668,8.668,10.685,1,2,3.583,3.583,4.93,1,3,4.307,4.307,5.387,1,3,2.835,2.835,6.278,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,280,320,280,280,260,340,360,320,340,320,280,300,380,360,380,320,240,320,280,260,260,320,320,260,240,340,340,300,360,280,400,300,340,360,320,340,340,380,360,320,380,360,300,300,300,400,300,340,320",,320;340;300;300;380;340;340;320;360;300;400;300;340;260;320;320;260;280;240;320;360;380;360;280;280,400;300;300;360;380;320;360;340;280;360;340;240;260;320;380;300;280;320;340;320;340;260;280;320;300,same,florida
27/06/2019 16:45,27/06/2019 16:47,161,R_3EYF262FrODlOT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,240,-1,10.598,10.598,12.288,1,3,6.526,6.526,9.194,1,3,3.297,3.297,5.815,1,3,1.653,1.653,3.287,1,3,2.181,2.181,6.057,1,"320,300,260,300,260,300,340,360,280,320,340,300,240,400,360,320,360,380,280,320,280,380,320,280,260,340,280,340,380,300,260,340,320,320,320,360,300,340,280,360,320,300,300,400,340,340,240,380,360,320",,360;240;340;300;300;320;320;340;260;300;380;280;260;280;380;320;360;320;400;340;280;360;340;300;320,320;380;340;400;360;280;340;300;360;320;320;340;340;320;280;280;380;360;240;300;320;300;260;300;260,same,colorado
27/06/2019 16:46,27/06/2019 16:48,102,R_33dNWwqx4gW1LjI,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,150,-1,3.816,3.816,6.322,1,-1,2.013,2.013,2.708,1,-1,1.284,2.171,2.77,2,-1,0.915,1.323,1.969,2,-1,2.136,3.624,4.239,2,"320,320,380,320,320,320,280,280,200,340,280,380,360,340,440,460,400,260,400,360,300,180,280,260,280,300,340,360,240,340,380,340,260,300,220,320,480,320,340,160,360,300,140,300,320,240,300,360,420,500",,300;240;320;300;360;340;320;300;340;380;360;340;300;280;260;360;400;260;380;280;340;280;320;320;320,500;420;360;140;300;160;480;320;220;260;340;240;280;180;300;400;460;440;340;360;200;280;320;320;380,higher,colorado
27/06/2019 16:46,27/06/2019 16:48,125,R_RK0QmcZy30WimKl,280,220,-1,8.117,8.117,9.219,1,-1,1.864,1.864,2.639,1,-1,1.491,1.491,2.306,1,-1,1.194,1.194,2.311,1,0,2.761,2.761,3.677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,340,360,300,320,280,280,240,340,300,280,300,320,320,240,280,340,140,400,340,500,360,400,380,340,200,360,300,320,300,220,480,440,320,460,380,300,420,260,380,340,320,320,160,360,260,180,320,360,280",,360;180;160;320;340;260;420;300;380;460;440;480;220;320;360;200;500;400;140;240;320;280;300;280;340,280;320;260;360;320;380;320;300;300;340;380;400;360;340;340;280;320;300;340;240;280;320;300;360;260,higher,florida
27/06/2019 16:44,27/06/2019 16:48,250,R_2AFOdaC8BdUC59S,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,240,1,19.164,34.108,35.676,3,2,9.085,9.085,10.726,1,3,4.314,4.314,6.77,1,3,4.5,4.5,7.93,1,3,5.984,5.984,9.392,1,"340,300,300,320,360,320,260,280,240,380,400,340,360,280,280,340,320,320,400,280,360,380,360,300,300,360,320,320,340,260,320,280,340,360,340,300,380,320,300,300,260,300,340,280,320,380,320,260,340,240",,320;320;340;300;260;320;300;340;340;320;360;380;360;400;280;280;340;380;240;280;260;320;360;300;300,240;340;260;380;280;300;300;380;360;280;260;340;320;320;360;300;300;280;320;320;340;360;400;320;340,same,colorado
27/06/2019 16:46,27/06/2019 16:49,186,R_Z9mkQwwCAdiqSEF,310,220,2,7.149,13.166,14.362,2,2,5.045,10.915,12.322,3,3,2.451,3.335,4.563,2,3,2.332,3.312,4.09,2,3,3.772,5.947,7.053,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,340,360,360,260,320,360,360,260,340,340,280,320,380,300,320,320,320,300,340,280,280,320,360,380,320,300,260,400,340,340,300,320,280,320,360,380,300,340,260,400,280,280,340,380,300,240,300,300,320",,380;340;280;280;260;340;300;320;300;400;260;300;320;360;280;300;320;320;380;340;360;320;360;340;240,320;300;300;240;300;400;380;360;320;280;340;340;380;320;280;340;320;300;320;280;340;260;360;260;360,same,florida
27/06/2019 16:48,27/06/2019 16:51,134,R_TdxI7X4YRC4dyDf,340,260,-1,9.486,9.486,12.894,1,2,4.747,5.727,6.771,2,3,2.556,2.556,3.748,1,3,4.411,4.411,5.313,1,3,1.552,1.552,2.331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340,360,360,320,380,400,340,300,280,240,340,300,260,320,320,320,260,340,300,380,340,300,380,260,380,360,280,280,360,320,280,400,240,340,320,320,280,280,360,340,300,300,360,320,320,340,300,320,260,300",,260;320;300;340;360;300;340;360;280;320;240;280;320;360;280;380;300;340;380;300;260;320;320;340;400,300;320;320;300;280;320;340;400;280;360;260;380;340;320;260;300;240;280;300;340;380;320;360;360;340,same,florida
27/06/2019 16:47,27/06/2019 16:51,240,R_2YSuaPvGnXf9tG2,320,280,3,50.356,50.356,51.122,1,1,9.318,9.318,10.253,1,3,3.683,3.683,4.587,1,3,7.134,7.134,11.311,1,3,8.459,8.459,9.218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380,340,320,320,280,320,340,300,380,340,240,380,400,320,300,320,340,360,280,280,300,320,400,340,260,300,340,300,360,300,360,320,300,360,300,240,380,320,320,260,280,360,340,360,340,260,280,320,280,260",,260;340;280;260;380;360;320;360;300;360;300;340;320;300;280;280;320;320;400;240;380;300;340;320;340,260;280;320;280;340;360;360;320;320;240;300;300;300;260;340;400;360;340;300;380;340;320;280;320;380,same,florida
27/06/2019 16:49,27/06/2019 16:51,149,R_3k1badGQQNPipWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,240,-1,16.903,16.903,18.493,1,0,2.993,9.448,10.28,2,3,1.593,2.289,4.33,2,3,1.643,1.643,2.492,1,3,1.199,1.199,2.03,1,"280,260,340,380,400,380,300,340,380,320,300,320,300,380,340,320,280,280,340,360,300,400,320,300,320,320,300,360,260,340,260,360,260,300,320,300,280,240,340,360,280,320,320,340,280,340,240,360,320,360",,320;360;240;340;320;320;280;280;300;340;260;360;300;320;400;300;360;340;280;320;340;380;300;380;260,360;280;340;360;340;240;320;300;260;360;260;320;300;320;280;320;300;320;380;340;300;400;380;340;280,same,colorado
27/06/2019 16:47,27/06/2019 16:52,288,R_2dZ7yQTBVJ9QDOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,140,2,36.001,36.001,37.273,1,1,17.257,17.257,21.905,1,2,13.312,13.312,15.265,1,2,7.473,7.473,8.587,1,3,6.506,6.506,8.149,1,"440,400,380,240,240,500,340,320,340,320,260,340,340,300,300,420,380,360,360,320,320,320,300,280,320,200,180,360,300,140,340,280,360,220,300,320,340,260,260,280,320,160,280,380,360,460,280,300,400,480",,400;300;280;280;320;280;260;260;300;360;340;360;320;300;320;360;380;300;340;340;320;340;320;240;380,480;460;360;380;160;340;320;220;280;140;300;180;200;280;320;320;360;420;300;260;340;500;240;400;440,higher,colorado
27/06/2019 16:38,27/06/2019 16:52,828,R_21b61tF9JR43Zc2,330,260,2,3.917,10.829,11.818,6,3,10.655,16.881,17.526,7,3,2.096,4.497,5.131,3,3,0.809,2.647,3.249,2,3,2.231,4.556,5.608,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,280,300,320,380,380,320,380,340,300,320,360,360,260,340,360,300,260,280,340,260,320,240,300,300,300,360,280,340,340,320,340,340,360,280,260,380,320,240,320,340,280,320,400,360,320,400,280,300,320",,300;400;360;320;280;340;240;320;380;260;340;320;280;360;300;320;340;260;300;360;320;340;380;300;280,320;280;320;400;320;280;360;340;340;340;300;300;240;260;280;340;260;360;360;300;320;380;380;320;300,same,florida
27/06/2019 16:50,27/06/2019 16:53,153,R_PRtIdZ8Yg1QydgZ,350,240,-1,8.589,8.589,10.291,1,-1,10.728,10.728,12.58,1,-1,4.233,4.233,5.149,1,-1,2.014,2.014,3.454,1,0,5.574,5.574,6.384,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,320,360,300,280,220,340,280,360,340,240,360,160,320,320,400,320,320,340,300,260,280,320,380,420,480,360,380,380,260,500,300,320,340,300,340,280,360,300,280,240,340,460,200,400,140,440,260,320,180",,180;320;260;440;140;400;200;460;340;280;300;320;500;360;480;420;380;280;340;160;360;240;220;320;300,240;360;280;340;300;340;300;260;380;380;320;260;300;320;320;400;320;320;340;360;280;340;280;300;360,higher,florida
