turkid,name_manipulated,is_manipulated,sd_manipulated,is_first,value_id,value
ABO7HLL8R0ABW,Red,False,Med,True,16,27
ABO7HLL8R0ABW,Red,False,Med,True,17,27
ABO7HLL8R0ABW,Red,False,Med,True,18,27
ABO7HLL8R0ABW,Red,False,Med,True,19,29
ABO7HLL8R0ABW,Red,False,Med,True,20,29
ABO7HLL8R0ABW,Red,False,Med,True,21,29
ABO7HLL8R0ABW,Red,False,Med,True,22,31
ABO7HLL8R0ABW,Red,False,Med,True,23,31
ABO7HLL8R0ABW,Red,False,Med,True,24,33
ABO7HLL8R0ABW,Red,False,Med,True,25,33
AC9BR5OXALJAH,White,True,Med,True,0,19
AC9BR5OXALJAH,White,True,Med,True,1,21
AC9BR5OXALJAH,White,True,Med,True,2,21
AC9BR5OXALJAH,White,True,Med,True,3,21
AC9BR5OXALJAH,White,True,Med,True,4,21
AC9BR5OXALJAH,White,True,Med,True,5,23
AC9BR5OXALJAH,White,True,Med,True,6,23
AC9BR5OXALJAH,White,True,Med,True,7,23
AC9BR5OXALJAH,White,True,Med,True,8,23
AC9BR5OXALJAH,White,True,Med,True,9,23
AC9BR5OXALJAH,White,True,Med,True,10,25
AC9BR5OXALJAH,White,True,Med,True,11,25
AC9BR5OXALJAH,White,True,Med,True,12,25
AC9BR5OXALJAH,White,True,Med,True,13,27
AC9BR5OXALJAH,White,True,Med,True,14,27
AC9BR5OXALJAH,White,True,Med,True,15,27
AC9BR5OXALJAH,White,True,Med,True,16,27
AC9BR5OXALJAH,White,True,Med,True,17,29
AC9BR5OXALJAH,White,True,Med,True,18,29
AC9BR5OXALJAH,White,True,Med,True,19,29
AC9BR5OXALJAH,White,True,Med,True,20,29
AC9BR5OXALJAH,White,True,Med,True,21,31
AC9BR5OXALJAH,White,True,Med,True,22,31
AC9BR5OXALJAH,White,True,Med,True,23,31
AC9BR5OXALJAH,White,True,Med,True,24,31
AC9BR5OXALJAH,White,True,Med,True,25,33
A3Q84IRO57KUVU,Red,True,Med,True,0,17
A3Q84IRO57KUVU,Red,True,Med,True,1,17
A3Q84IRO57KUVU,Red,True,Med,True,2,19
A3Q84IRO57KUVU,Red,True,Med,True,3,19
A3Q84IRO57KUVU,Red,True,Med,True,4,21
A3Q84IRO57KUVU,Red,True,Med,True,5,21
A3Q84IRO57KUVU,Red,True,Med,True,6,23
A3Q84IRO57KUVU,Red,True,Med,True,7,23
A3Q84IRO57KUVU,Red,True,Med,True,8,23
A3Q84IRO57KUVU,Red,True,Med,True,9,23
A3Q84IRO57KUVU,Red,True,Med,True,10,25
A3Q84IRO57KUVU,Red,True,Med,True,11,27
A3Q84IRO57KUVU,Red,True,Med,True,12,27
A3Q84IRO57KUVU,Red,True,Med,True,13,27
A3Q84IRO57KUVU,Red,True,Med,True,14,29
A3Q84IRO57KUVU,Red,True,Med,True,15,29
A3Q84IRO57KUVU,Red,True,Med,True,16,29
A3Q84IRO57KUVU,Red,True,Med,True,17,31
A3Q84IRO57KUVU,Red,True,Med,True,18,31
A3Q84IRO57KUVU,Red,True,Med,True,19,31
A3Q84IRO57KUVU,Red,True,Med,True,20,33
A3Q84IRO57KUVU,Red,True,Med,True,21,33
A3Q84IRO57KUVU,Red,True,Med,True,22,35
A3Q84IRO57KUVU,Red,True,Med,True,23,37
A3Q84IRO57KUVU,Red,True,Med,True,24,39
A3Q84IRO57KUVU,Red,True,Med,True,25,39
AJB4SNL97KMRY,Red,False,Med,True,0,17
AJB4SNL97KMRY,Red,False,Med,True,1,19
AJB4SNL97KMRY,Red,False,Med,True,2,19
AJB4SNL97KMRY,Red,False,Med,True,3,21
AJB4SNL97KMRY,Red,False,Med,True,4,21
AJB4SNL97KMRY,Red,False,Med,True,5,23
AJB4SNL97KMRY,Red,False,Med,True,6,23
AJB4SNL97KMRY,Red,False,Med,True,7,23
AJB4SNL97KMRY,Red,False,Med,True,8,23
AJB4SNL97KMRY,Red,False,Med,True,9,25
AJB4SNL97KMRY,Red,False,Med,True,10,25
AJB4SNL97KMRY,Red,False,Med,True,11,25
AJB4SNL97KMRY,Red,False,Med,True,12,25
AJB4SNL97KMRY,Red,False,Med,True,13,25
AJB4SNL97KMRY,Red,False,Med,True,14,25
AJB4SNL97KMRY,Red,False,Med,True,15,25
AJB4SNL97KMRY,Red,False,Med,True,16,25
AJB4SNL97KMRY,Red,False,Med,True,17,25
AJB4SNL97KMRY,Red,False,Med,True,18,27
AJB4SNL97KMRY,Red,False,Med,True,19,27
AJB4SNL97KMRY,Red,False,Med,True,20,29
AJB4SNL97KMRY,Red,False,Med,True,21,29
AJB4SNL97KMRY,Red,False,Med,True,22,29
AJB4SNL97KMRY,Red,False,Med,True,23,29
AJB4SNL97KMRY,Red,False,Med,True,24,31
AJB4SNL97KMRY,Red,False,Med,True,25,31
A7TYKQXWAIV7C,White,True,Med,True,0,17
A7TYKQXWAIV7C,White,True,Med,True,1,17
A7TYKQXWAIV7C,White,True,Med,True,2,17
A7TYKQXWAIV7C,White,True,Med,True,3,17
A7TYKQXWAIV7C,White,True,Med,True,4,19
A7TYKQXWAIV7C,White,True,Med,True,5,19
A7TYKQXWAIV7C,White,True,Med,True,6,21
A7TYKQXWAIV7C,White,True,Med,True,7,21
A7TYKQXWAIV7C,White,True,Med,True,8,21
A7TYKQXWAIV7C,White,True,Med,True,9,21
A7TYKQXWAIV7C,White,True,Med,True,10,23
A7TYKQXWAIV7C,White,True,Med,True,11,23
A7TYKQXWAIV7C,White,True,Med,True,12,23
A7TYKQXWAIV7C,White,True,Med,True,13,23
A7TYKQXWAIV7C,White,True,Med,True,14,25
A7TYKQXWAIV7C,White,True,Med,True,15,25
A7TYKQXWAIV7C,White,True,Med,True,16,25
A7TYKQXWAIV7C,White,True,Med,True,17,25
A7TYKQXWAIV7C,White,True,Med,True,18,25
A7TYKQXWAIV7C,White,True,Med,True,19,25
A7TYKQXWAIV7C,White,True,Med,True,20,27
A7TYKQXWAIV7C,White,True,Med,True,21,27
A7TYKQXWAIV7C,White,True,Med,True,22,27
A7TYKQXWAIV7C,White,True,Med,True,23,31
A7TYKQXWAIV7C,White,True,Med,True,24,31
A7TYKQXWAIV7C,White,True,Med,True,25,33
AP2TMGCOXSW8F,Red,True,Med,True,0,17
AP2TMGCOXSW8F,Red,True,Med,True,1,19
AP2TMGCOXSW8F,Red,True,Med,True,2,21
AP2TMGCOXSW8F,Red,True,Med,True,3,23
AP2TMGCOXSW8F,Red,True,Med,True,4,23
AP2TMGCOXSW8F,Red,True,Med,True,5,23
AP2TMGCOXSW8F,Red,True,Med,True,6,23
AP2TMGCOXSW8F,Red,True,Med,True,7,25
AP2TMGCOXSW8F,Red,True,Med,True,8,25
AP2TMGCOXSW8F,Red,True,Med,True,9,25
AP2TMGCOXSW8F,Red,True,Med,True,10,25
AP2TMGCOXSW8F,Red,True,Med,True,11,27
AP2TMGCOXSW8F,Red,True,Med,True,12,27
AP2TMGCOXSW8F,Red,True,Med,True,13,27
AP2TMGCOXSW8F,Red,True,Med,True,14,29
AP2TMGCOXSW8F,Red,True,Med,True,15,29
AP2TMGCOXSW8F,Red,True,Med,True,16,29
AP2TMGCOXSW8F,Red,True,Med,True,17,29
AP2TMGCOXSW8F,Red,True,Med,True,18,29
AP2TMGCOXSW8F,Red,True,Med,True,19,31
AP2TMGCOXSW8F,Red,True,Med,True,20,31
AP2TMGCOXSW8F,Red,True,Med,True,21,31
AP2TMGCOXSW8F,Red,True,Med,True,22,33
AP2TMGCOXSW8F,Red,True,Med,True,23,33
AP2TMGCOXSW8F,Red,True,Med,True,24,33
AP2TMGCOXSW8F,Red,True,Med,True,25,33
A1MG9JO2NXJVIQ,Red,True,High,True,0,13
A1MG9JO2NXJVIQ,Red,True,High,True,1,13
A1MG9JO2NXJVIQ,Red,True,High,True,2,17
A1MG9JO2NXJVIQ,Red,True,High,True,3,17
A1MG9JO2NXJVIQ,Red,True,High,True,4,19
A1MG9JO2NXJVIQ,Red,True,High,True,5,19
A1MG9JO2NXJVIQ,Red,True,High,True,6,21
A1MG9JO2NXJVIQ,Red,True,High,True,7,21
A1MG9JO2NXJVIQ,Red,True,High,True,8,23
A1MG9JO2NXJVIQ,Red,True,High,True,9,23
A1MG9JO2NXJVIQ,Red,True,High,True,10,23
A1MG9JO2NXJVIQ,Red,True,High,True,11,23
A1MG9JO2NXJVIQ,Red,True,High,True,12,27
A1MG9JO2NXJVIQ,Red,True,High,True,13,27
A1MG9JO2NXJVIQ,Red,True,High,True,14,27
A1MG9JO2NXJVIQ,Red,True,High,True,15,29
A1MG9JO2NXJVIQ,Red,True,High,True,16,29
A1MG9JO2NXJVIQ,Red,True,High,True,17,29
A1MG9JO2NXJVIQ,Red,True,High,True,18,31
A1MG9JO2NXJVIQ,Red,True,High,True,19,31
A1MG9JO2NXJVIQ,Red,True,High,True,20,31
A1MG9JO2NXJVIQ,Red,True,High,True,21,33
A1MG9JO2NXJVIQ,Red,True,High,True,22,33
A1MG9JO2NXJVIQ,Red,True,High,True,23,35
A1MG9JO2NXJVIQ,Red,True,High,True,24,37
A1MG9JO2NXJVIQ,Red,True,High,True,25,39
AR7HXP1V22A4N,White,False,Med,True,0,15
AR7HXP1V22A4N,White,False,Med,True,1,17
AR7HXP1V22A4N,White,False,Med,True,2,17
AR7HXP1V22A4N,White,False,Med,True,3,17
AR7HXP1V22A4N,White,False,Med,True,4,17
AR7HXP1V22A4N,White,False,Med,True,5,17
AR7HXP1V22A4N,White,False,Med,True,6,19
AR7HXP1V22A4N,White,False,Med,True,7,19
AR7HXP1V22A4N,White,False,Med,True,8,21
AR7HXP1V22A4N,White,False,Med,True,9,21
AR7HXP1V22A4N,White,False,Med,True,10,21
AR7HXP1V22A4N,White,False,Med,True,11,21
AR7HXP1V22A4N,White,False,Med,True,12,23
AR7HXP1V22A4N,White,False,Med,True,13,23
AR7HXP1V22A4N,White,False,Med,True,14,25
AR7HXP1V22A4N,White,False,Med,True,15,25
AR7HXP1V22A4N,White,False,Med,True,16,25
AR7HXP1V22A4N,White,False,Med,True,17,25
AR7HXP1V22A4N,White,False,Med,True,18,27
AR7HXP1V22A4N,White,False,Med,True,19,27
AR7HXP1V22A4N,White,False,Med,True,20,27
AR7HXP1V22A4N,White,False,Med,True,21,31
AR7HXP1V22A4N,White,False,Med,True,22,31
AR7HXP1V22A4N,White,False,Med,True,23,31
AR7HXP1V22A4N,White,False,Med,True,24,31
AR7HXP1V22A4N,White,False,Med,True,25,35
A16MOOKY7CMLYI,White,False,High,True,0,17
A16MOOKY7CMLYI,White,False,High,True,1,19
A16MOOKY7CMLYI,White,False,High,True,2,21
A16MOOKY7CMLYI,White,False,High,True,3,21
A16MOOKY7CMLYI,White,False,High,True,4,21
A16MOOKY7CMLYI,White,False,High,True,5,21
A16MOOKY7CMLYI,White,False,High,True,6,23
A16MOOKY7CMLYI,White,False,High,True,7,23
A16MOOKY7CMLYI,White,False,High,True,8,23
A16MOOKY7CMLYI,White,False,High,True,9,23
A16MOOKY7CMLYI,White,False,High,True,10,23
A16MOOKY7CMLYI,White,False,High,True,11,23
A16MOOKY7CMLYI,White,False,High,True,12,25
A16MOOKY7CMLYI,White,False,High,True,13,25
A16MOOKY7CMLYI,White,False,High,True,14,25
A16MOOKY7CMLYI,White,False,High,True,15,25
A16MOOKY7CMLYI,White,False,High,True,16,27
A16MOOKY7CMLYI,White,False,High,True,17,27
A16MOOKY7CMLYI,White,False,High,True,18,27
A16MOOKY7CMLYI,White,False,High,True,19,29
A16MOOKY7CMLYI,White,False,High,True,20,29
A16MOOKY7CMLYI,White,False,High,True,21,31
A16MOOKY7CMLYI,White,False,High,True,22,31
A16MOOKY7CMLYI,White,False,High,True,23,33
A16MOOKY7CMLYI,White,False,High,True,24,33
A16MOOKY7CMLYI,White,False,High,True,25,35
AB5QVTNGQHI8J,White,False,High,True,0,19
AB5QVTNGQHI8J,White,False,High,True,1,19
AB5QVTNGQHI8J,White,False,High,True,2,21
AB5QVTNGQHI8J,White,False,High,True,3,21
AB5QVTNGQHI8J,White,False,High,True,4,21
AB5QVTNGQHI8J,White,False,High,True,5,21
AB5QVTNGQHI8J,White,False,High,True,6,21
AB5QVTNGQHI8J,White,False,High,True,7,23
AB5QVTNGQHI8J,White,False,High,True,8,23
AB5QVTNGQHI8J,White,False,High,True,9,23
AB5QVTNGQHI8J,White,False,High,True,10,23
AB5QVTNGQHI8J,White,False,High,True,11,23
AB5QVTNGQHI8J,White,False,High,True,12,25
AB5QVTNGQHI8J,White,False,High,True,13,25
AB5QVTNGQHI8J,White,False,High,True,14,25
AB5QVTNGQHI8J,White,False,High,True,15,25
AB5QVTNGQHI8J,White,False,High,True,16,25
AB5QVTNGQHI8J,White,False,High,True,17,25
AB5QVTNGQHI8J,White,False,High,True,18,25
AB5QVTNGQHI8J,White,False,High,True,19,27
AB5QVTNGQHI8J,White,False,High,True,20,27
AB5QVTNGQHI8J,White,False,High,True,21,27
AB5QVTNGQHI8J,White,False,High,True,22,27
AB5QVTNGQHI8J,White,False,High,True,23,27
AB5QVTNGQHI8J,White,False,High,True,24,29
AB5QVTNGQHI8J,White,False,High,True,25,29
ADEM23FFVURH6,White,True,Low,True,0,21
ADEM23FFVURH6,White,True,Low,True,1,21
ADEM23FFVURH6,White,True,Low,True,2,21
ADEM23FFVURH6,White,True,Low,True,3,21
ADEM23FFVURH6,White,True,Low,True,4,23
ADEM23FFVURH6,White,True,Low,True,5,23
ADEM23FFVURH6,White,True,Low,True,6,23
ADEM23FFVURH6,White,True,Low,True,7,23
ADEM23FFVURH6,White,True,Low,True,8,23
ADEM23FFVURH6,White,True,Low,True,9,25
ADEM23FFVURH6,White,True,Low,True,10,25
ADEM23FFVURH6,White,True,Low,True,11,25
ADEM23FFVURH6,White,True,Low,True,12,25
ADEM23FFVURH6,White,True,Low,True,13,25
ADEM23FFVURH6,White,True,Low,True,14,25
ADEM23FFVURH6,White,True,Low,True,15,25
ADEM23FFVURH6,White,True,Low,True,16,25
ADEM23FFVURH6,White,True,Low,True,17,27
ADEM23FFVURH6,White,True,Low,True,18,27
ADEM23FFVURH6,White,True,Low,True,19,27
ADEM23FFVURH6,White,True,Low,True,20,27
ADEM23FFVURH6,White,True,Low,True,21,27
ADEM23FFVURH6,White,True,Low,True,22,29
ADEM23FFVURH6,White,True,Low,True,23,29
ADEM23FFVURH6,White,True,Low,True,24,29
ADEM23FFVURH6,White,True,Low,True,25,29
A2HMAZJN24V6H2,White,False,High,True,0,17
A2HMAZJN24V6H2,White,False,High,True,1,19
A2HMAZJN24V6H2,White,False,High,True,2,21
A2HMAZJN24V6H2,White,False,High,True,3,23
A2HMAZJN24V6H2,White,False,High,True,4,25
A2HMAZJN24V6H2,White,False,High,True,5,25
A2HMAZJN24V6H2,White,False,High,True,6,25
A2HMAZJN24V6H2,White,False,High,True,7,25
A2HMAZJN24V6H2,White,False,High,True,8,25
A2HMAZJN24V6H2,White,False,High,True,9,27
A2HMAZJN24V6H2,White,False,High,True,10,27
A2HMAZJN24V6H2,White,False,High,True,11,27
A2HMAZJN24V6H2,White,False,High,True,12,27
A2HMAZJN24V6H2,White,False,High,True,13,27
A2HMAZJN24V6H2,White,False,High,True,14,29
A2HMAZJN24V6H2,White,False,High,True,15,29
A2HMAZJN24V6H2,White,False,High,True,16,29
A2HMAZJN24V6H2,White,False,High,True,17,29
A2HMAZJN24V6H2,White,False,High,True,18,29
A2HMAZJN24V6H2,White,False,High,True,19,31
A2HMAZJN24V6H2,White,False,High,True,20,31
A2HMAZJN24V6H2,White,False,High,True,21,31
A2HMAZJN24V6H2,White,False,High,True,22,33
A2HMAZJN24V6H2,White,False,High,True,23,33
A2HMAZJN24V6H2,White,False,High,True,24,35
A2HMAZJN24V6H2,White,False,High,True,25,37
A1S22UC8F85W0T,Red,True,High,True,0,13
A1S22UC8F85W0T,Red,True,High,True,1,17
A1S22UC8F85W0T,Red,True,High,True,2,17
A1S22UC8F85W0T,Red,True,High,True,3,19
A1S22UC8F85W0T,Red,True,High,True,4,21
A1S22UC8F85W0T,Red,True,High,True,5,23
A1S22UC8F85W0T,Red,True,High,True,6,23
A1S22UC8F85W0T,Red,True,High,True,7,23
A1S22UC8F85W0T,Red,True,High,True,8,23
A1S22UC8F85W0T,Red,True,High,True,9,25
A1S22UC8F85W0T,Red,True,High,True,10,25
A1S22UC8F85W0T,Red,True,High,True,11,25
A1S22UC8F85W0T,Red,True,High,True,12,25
A1S22UC8F85W0T,Red,True,High,True,13,25
A1S22UC8F85W0T,Red,True,High,True,14,25
A1S22UC8F85W0T,Red,True,High,True,15,27
A1S22UC8F85W0T,Red,True,High,True,16,27
A1S22UC8F85W0T,Red,True,High,True,17,29
A1S22UC8F85W0T,Red,True,High,True,18,31
A1S22UC8F85W0T,Red,True,High,True,19,33
A1S22UC8F85W0T,Red,True,High,True,20,33
A1S22UC8F85W0T,Red,True,High,True,21,33
A1S22UC8F85W0T,Red,True,High,True,22,35
A1S22UC8F85W0T,Red,True,High,True,23,35
A1S22UC8F85W0T,Red,True,High,True,24,37
A1S22UC8F85W0T,Red,True,High,True,25,37
A1OKZINT6ZIUYW,Red,False,Low,True,0,17
A1OKZINT6ZIUYW,Red,False,Low,True,1,19
A1OKZINT6ZIUYW,Red,False,Low,True,2,19
A1OKZINT6ZIUYW,Red,False,Low,True,3,19
A1OKZINT6ZIUYW,Red,False,Low,True,4,21
A1OKZINT6ZIUYW,Red,False,Low,True,5,21
A1OKZINT6ZIUYW,Red,False,Low,True,6,21
A1OKZINT6ZIUYW,Red,False,Low,True,7,21
A1OKZINT6ZIUYW,Red,False,Low,True,8,21
A1OKZINT6ZIUYW,Red,False,Low,True,9,23
A1OKZINT6ZIUYW,Red,False,Low,True,10,23
A1OKZINT6ZIUYW,Red,False,Low,True,11,23
A1OKZINT6ZIUYW,Red,False,Low,True,12,23
A1OKZINT6ZIUYW,Red,False,Low,True,13,23
A1OKZINT6ZIUYW,Red,False,Low,True,14,25
A1OKZINT6ZIUYW,Red,False,Low,True,15,25
A1OKZINT6ZIUYW,Red,False,Low,True,16,25
A1OKZINT6ZIUYW,Red,False,Low,True,17,25
A1OKZINT6ZIUYW,Red,False,Low,True,18,25
A1OKZINT6ZIUYW,Red,False,Low,True,19,27
A1OKZINT6ZIUYW,Red,False,Low,True,20,27
A1OKZINT6ZIUYW,Red,False,Low,True,21,27
A1OKZINT6ZIUYW,Red,False,Low,True,22,29
A1OKZINT6ZIUYW,Red,False,Low,True,23,31
A1OKZINT6ZIUYW,Red,False,Low,True,24,31
A1OKZINT6ZIUYW,Red,False,Low,True,25,33
A1IHHCGO72SJL0,White,False,Low,True,0,17
A1IHHCGO72SJL0,White,False,Low,True,1,17
A1IHHCGO72SJL0,White,False,Low,True,2,17
A1IHHCGO72SJL0,White,False,Low,True,3,19
A1IHHCGO72SJL0,White,False,Low,True,4,19
A1IHHCGO72SJL0,White,False,Low,True,5,19
A1IHHCGO72SJL0,White,False,Low,True,6,19
A1IHHCGO72SJL0,White,False,Low,True,7,21
A1IHHCGO72SJL0,White,False,Low,True,8,21
A1IHHCGO72SJL0,White,False,Low,True,9,23
A1IHHCGO72SJL0,White,False,Low,True,10,23
A1IHHCGO72SJL0,White,False,Low,True,11,25
A1IHHCGO72SJL0,White,False,Low,True,12,25
A1IHHCGO72SJL0,White,False,Low,True,13,25
A1IHHCGO72SJL0,White,False,Low,True,14,27
A1IHHCGO72SJL0,White,False,Low,True,15,27
A1IHHCGO72SJL0,White,False,Low,True,16,27
A1IHHCGO72SJL0,White,False,Low,True,17,27
A1IHHCGO72SJL0,White,False,Low,True,18,27
A1IHHCGO72SJL0,White,False,Low,True,19,29
A1IHHCGO72SJL0,White,False,Low,True,20,29
A1IHHCGO72SJL0,White,False,Low,True,21,29
A1IHHCGO72SJL0,White,False,Low,True,22,31
A1IHHCGO72SJL0,White,False,Low,True,23,31
A1IHHCGO72SJL0,White,False,Low,True,24,31
A1IHHCGO72SJL0,White,False,Low,True,25,33
A2FMGYXYN9C5RZ,Red,False,Low,True,0,19
A2FMGYXYN9C5RZ,Red,False,Low,True,1,21
A2FMGYXYN9C5RZ,Red,False,Low,True,2,21
A2FMGYXYN9C5RZ,Red,False,Low,True,3,23
A2FMGYXYN9C5RZ,Red,False,Low,True,4,23
A2FMGYXYN9C5RZ,Red,False,Low,True,5,23
A2FMGYXYN9C5RZ,Red,False,Low,True,6,25
A2FMGYXYN9C5RZ,Red,False,Low,True,7,25
A2FMGYXYN9C5RZ,Red,False,Low,True,8,25
A2FMGYXYN9C5RZ,Red,False,Low,True,9,25
A2FMGYXYN9C5RZ,Red,False,Low,True,10,25
A2FMGYXYN9C5RZ,Red,False,Low,True,11,27
A2FMGYXYN9C5RZ,Red,False,Low,True,12,27
A2FMGYXYN9C5RZ,Red,False,Low,True,13,27
A2FMGYXYN9C5RZ,Red,False,Low,True,14,29
A2FMGYXYN9C5RZ,Red,False,Low,True,15,29
A2FMGYXYN9C5RZ,Red,False,Low,True,16,31
A2FMGYXYN9C5RZ,Red,False,Low,True,17,31
A2FMGYXYN9C5RZ,Red,False,Low,True,18,31
A2FMGYXYN9C5RZ,Red,False,Low,True,19,31
A2FMGYXYN9C5RZ,Red,False,Low,True,20,31
A2FMGYXYN9C5RZ,Red,False,Low,True,21,31
A2FMGYXYN9C5RZ,Red,False,Low,True,22,33
A2FMGYXYN9C5RZ,Red,False,Low,True,23,33
A2FMGYXYN9C5RZ,Red,False,Low,True,24,35
A2FMGYXYN9C5RZ,Red,False,Low,True,25,35
ACRJ2NJHT38X,White,False,Med,True,0,17
ACRJ2NJHT38X,White,False,Med,True,1,19
ACRJ2NJHT38X,White,False,Med,True,2,19
ACRJ2NJHT38X,White,False,Med,True,3,19
ACRJ2NJHT38X,White,False,Med,True,4,23
ACRJ2NJHT38X,White,False,Med,True,5,23
ACRJ2NJHT38X,White,False,Med,True,6,23
ACRJ2NJHT38X,White,False,Med,True,7,27
ACRJ2NJHT38X,White,False,Med,True,8,27
ACRJ2NJHT38X,White,False,Med,True,9,27
ACRJ2NJHT38X,White,False,Med,True,10,27
ACRJ2NJHT38X,White,False,Med,True,11,27
ACRJ2NJHT38X,White,False,Med,True,12,27
ACRJ2NJHT38X,White,False,Med,True,13,27
ACRJ2NJHT38X,White,False,Med,True,14,31
ACRJ2NJHT38X,White,False,Med,True,15,31
ACRJ2NJHT38X,White,False,Med,True,16,31
ACRJ2NJHT38X,White,False,Med,True,17,31
ACRJ2NJHT38X,White,False,Med,True,18,31
ACRJ2NJHT38X,White,False,Med,True,19,31
ACRJ2NJHT38X,White,False,Med,True,20,31
ACRJ2NJHT38X,White,False,Med,True,21,33
ACRJ2NJHT38X,White,False,Med,True,22,33
ACRJ2NJHT38X,White,False,Med,True,23,33
ACRJ2NJHT38X,White,False,Med,True,24,33
ACRJ2NJHT38X,White,False,Med,True,25,33
A2XXUORBL2OFYY,Red,False,Med,True,0,19
A2XXUORBL2OFYY,Red,False,Med,True,1,19
A2XXUORBL2OFYY,Red,False,Med,True,2,21
A2XXUORBL2OFYY,Red,False,Med,True,3,21
A2XXUORBL2OFYY,Red,False,Med,True,4,21
A2XXUORBL2OFYY,Red,False,Med,True,5,23
A2XXUORBL2OFYY,Red,False,Med,True,6,25
A2XXUORBL2OFYY,Red,False,Med,True,7,25
A2XXUORBL2OFYY,Red,False,Med,True,8,25
A2XXUORBL2OFYY,Red,False,Med,True,9,25
A2XXUORBL2OFYY,Red,False,Med,True,10,27
A2XXUORBL2OFYY,Red,False,Med,True,11,27
A2XXUORBL2OFYY,Red,False,Med,True,12,27
A2XXUORBL2OFYY,Red,False,Med,True,13,29
A2XXUORBL2OFYY,Red,False,Med,True,14,29
A2XXUORBL2OFYY,Red,False,Med,True,15,31
A2XXUORBL2OFYY,Red,False,Med,True,16,31
A2XXUORBL2OFYY,Red,False,Med,True,17,31
A2XXUORBL2OFYY,Red,False,Med,True,18,31
A2XXUORBL2OFYY,Red,False,Med,True,19,31
A2XXUORBL2OFYY,Red,False,Med,True,20,33
A2XXUORBL2OFYY,Red,False,Med,True,21,33
A2XXUORBL2OFYY,Red,False,Med,True,22,35
A2XXUORBL2OFYY,Red,False,Med,True,23,35
A2XXUORBL2OFYY,Red,False,Med,True,24,35
A2XXUORBL2OFYY,Red,False,Med,True,25,35
A1W1H4Q2MFHHIT,Red,True,Med,True,0,17
A1W1H4Q2MFHHIT,Red,True,Med,True,1,19
A1W1H4Q2MFHHIT,Red,True,Med,True,2,19
A1W1H4Q2MFHHIT,Red,True,Med,True,3,19
A1W1H4Q2MFHHIT,Red,True,Med,True,4,21
A1W1H4Q2MFHHIT,Red,True,Med,True,5,21
A1W1H4Q2MFHHIT,Red,True,Med,True,6,21
A1W1H4Q2MFHHIT,Red,True,Med,True,7,21
A1W1H4Q2MFHHIT,Red,True,Med,True,8,23
A1W1H4Q2MFHHIT,Red,True,Med,True,9,23
A1W1H4Q2MFHHIT,Red,True,Med,True,10,23
A1W1H4Q2MFHHIT,Red,True,Med,True,11,25
A1W1H4Q2MFHHIT,Red,True,Med,True,12,27
A1W1H4Q2MFHHIT,Red,True,Med,True,13,27
A1W1H4Q2MFHHIT,Red,True,Med,True,14,29
A1W1H4Q2MFHHIT,Red,True,Med,True,15,29
A1W1H4Q2MFHHIT,Red,True,Med,True,16,29
A1W1H4Q2MFHHIT,Red,True,Med,True,17,31
A1W1H4Q2MFHHIT,Red,True,Med,True,18,31
A1W1H4Q2MFHHIT,Red,True,Med,True,19,31
A1W1H4Q2MFHHIT,Red,True,Med,True,20,33
A1W1H4Q2MFHHIT,Red,True,Med,True,21,33
A1W1H4Q2MFHHIT,Red,True,Med,True,22,33
A1W1H4Q2MFHHIT,Red,True,Med,True,23,33
A1W1H4Q2MFHHIT,Red,True,Med,True,24,37
A1W1H4Q2MFHHIT,Red,True,Med,True,25,37
A7Q8QELSVUV4A,White,True,High,True,0,13
A7Q8QELSVUV4A,White,True,High,True,1,15
A7Q8QELSVUV4A,White,True,High,True,2,15
A7Q8QELSVUV4A,White,True,High,True,3,17
A7Q8QELSVUV4A,White,True,High,True,4,17
A7Q8QELSVUV4A,White,True,High,True,5,17
A7Q8QELSVUV4A,White,True,High,True,6,19
A7Q8QELSVUV4A,White,True,High,True,7,19
A7Q8QELSVUV4A,White,True,High,True,8,21
A7Q8QELSVUV4A,White,True,High,True,9,21
A7Q8QELSVUV4A,White,True,High,True,10,23
A7Q8QELSVUV4A,White,True,High,True,11,25
A7Q8QELSVUV4A,White,True,High,True,12,25
A7Q8QELSVUV4A,White,True,High,True,13,27
A7Q8QELSVUV4A,White,True,High,True,14,29
A7Q8QELSVUV4A,White,True,High,True,15,29
A7Q8QELSVUV4A,White,True,High,True,16,31
A7Q8QELSVUV4A,White,True,High,True,17,31
A7Q8QELSVUV4A,White,True,High,True,18,33
A7Q8QELSVUV4A,White,True,High,True,19,33
A7Q8QELSVUV4A,White,True,High,True,20,35
A7Q8QELSVUV4A,White,True,High,True,21,35
A7Q8QELSVUV4A,White,True,High,True,22,35
A7Q8QELSVUV4A,White,True,High,True,23,37
A7Q8QELSVUV4A,White,True,High,True,24,37
A7Q8QELSVUV4A,White,True,High,True,25,39
A2I389NPJOZMLT,Red,False,High,True,0,7
A2I389NPJOZMLT,Red,False,High,True,1,9
A2I389NPJOZMLT,Red,False,High,True,2,9
A2I389NPJOZMLT,Red,False,High,True,3,9
A2I389NPJOZMLT,Red,False,High,True,4,9
A2I389NPJOZMLT,Red,False,High,True,5,13
A2I389NPJOZMLT,Red,False,High,True,6,13
A2I389NPJOZMLT,Red,False,High,True,7,13
A2I389NPJOZMLT,Red,False,High,True,8,13
A2I389NPJOZMLT,Red,False,High,True,9,13
